,target_carbon_monoxide(t),target_benzene(t),target_nitrogen_oxides(t),target_carbon_monoxide(t+1),target_benzene(t+1),target_nitrogen_oxides(t+1)
46,0.884054958521976,0.5656544299616558,0.5456923384590563,0.5484063688689461,0.2665930066033739,0.27314728713139647
47,0.5484063688689461,0.2665930066033739,0.27314728713139647,1.6392642852412933,1.552557127043986,0.8528640151603122
48,1.6392642852412933,1.552557127043986,0.8528640151603122,1.4714399904147786,1.2684487748536184,0.7411652236325827
49,1.4714399904147786,1.2684487748536184,0.7411652236325827,4.156628707639018,3.750658588727359,2.585312271755395
50,4.156628707639018,3.750658588727359,2.585312271755395,2.1427371697208386,1.5824632693798146,1.8112396464682303
51,2.1427371697208386,1.5824632693798146,1.8112396464682303,1.4714399904147786,0.7151851416407968,1.5655023051072257
52,1.4714399904147786,0.7151851416407968,1.5655023051072257,3.233595086093186,1.8665716215701822,1.8816098851307
53,3.233595086093186,1.8665716215701822,1.8816098851307,0.884054958521976,-0.07732763025865043,0.7970146193964475
54,0.884054958521976,-0.07732763025865043,0.7970146193964475,0.04493348438940115,-0.37638905361693237,0.19719210889254035
55,0.04493348438940115,-0.37638905361693237,0.19719210889254035,-0.2907151052636287,-0.6604974058073003,-0.4383740149002399
56,-0.2907151052636287,-0.6604974058073003,-0.4383740149002399,-0.038978663023856226,-0.5707789787998157,-0.17253089106424394
57,-0.038978663023856226,-0.5707789787998157,-0.17253089106424394,-0.20680295785037117,-0.4661074806244169,-0.16024402399619359
58,-0.20680295785037117,-0.4661074806244169,-0.16024402399619359,-0.7102758423299161,-1.0193711138372386,-0.7444287036862184
59,-0.7102758423299161,-1.0193711138372386,-0.7444287036862184,-0.45853940009014366,-0.9745119003334962,-0.7980441236195286
60,-0.45853940009014366,-0.9745119003334962,-0.7980441236195286,-0.2907151052636287,-0.6904035481431283,0.07208946238148355
61,-0.2907151052636287,-0.6904035481431283,0.07208946238148355,0.6323185162822037,0.2516399354354596,1.3432217099670443
62,0.6323185162822037,0.2516399354354596,1.3432217099670443,1.5553521378280362,0.8049035686482814,1.958682051284833
63,1.5553521378280362,0.8049035686482814,1.958682051284833,1.219703548175006,0.3712645047787725,1.4739092960544877
64,1.219703548175006,0.3712645047787725,1.4739092960544877,1.6392642852412933,0.8946219956557658,1.804537718976567
65,1.6392642852412933,0.8946219956557658,1.804537718976567,1.6392642852412933,0.6553728569691404,1.4013050815614636
66,1.6392642852412933,0.6553728569691404,1.4013050815614636,0.884054958521976,0.4908890741220854,0.18713921765504496
67,0.884054958521976,0.4908890741220854,0.18713921765504496,0.1288456318026587,-0.15209298609822092,-0.17699884272535302
68,0.1288456318026587,-0.15209298609822092,-0.17699884272535302,0.1288456318026587,0.02734386791674814,-0.059715111621237126
69,0.1288456318026587,0.02734386791674814,-0.059715111621237126,0.38058207404243105,0.04229693908466245,0.10783307567035683
70,0.38058207404243105,0.04229693908466245,0.10783307567035683,0.38058207404243105,0.13201536609214698,0.2508075288258506
71,0.38058207404243105,0.13201536609214698,0.2508075288258506,0.9679671059352336,1.0291996361669926,1.285138338372625
72,0.9679671059352336,1.0291996361669926,1.285138338372625,1.9749128748943237,1.5076979135402442,1.7531562748738112
73,1.9749128748943237,1.5076979135402442,1.7531562748738112,1.8070885800678085,1.5076979135402442,1.651510374583577
74,1.8070885800678085,1.5076979135402442,1.651510374583577,1.723176432654551,1.1787303478461335,1.9486291600473375
75,1.723176432654551,1.1787303478461335,1.9486291600473375,0.9679671059352336,0.5507013587937415,0.939989072551941
76,0.9679671059352336,0.5507013587937415,0.939989072551941,0.7162306636954613,0.23668686426754557,0.5188846284924011
77,0.7162306636954613,0.23668686426754557,0.5188846284924011,0.8001428111087184,0.2516399354354596,0.6774969124617768
78,0.8001428111087184,0.2516399354354596,0.6774969124617768,0.7162306636954613,0.3264052912750301,0.4831410152035279
79,0.7162306636954613,0.3264052912750301,0.4831410152035279,0.6323185162822037,-0.10723377259447853,0.027409945770391783
80,0.6323185162822037,-0.10723377259447853,0.027409945770391783,0.38058207404243105,0.10210922375631863,0.10895006358563437
81,0.38058207404243105,0.10210922375631863,0.10895006358563437,-0.45853940009014366,-0.6754504769752143,-0.643899791311262
82,-0.45853940009014366,-0.6754504769752143,-0.643899791311262,-0.5424515475034012,-0.8548873309901835,-0.8337877369084019
83,-0.5424515475034012,-0.8548873309901835,-0.8337877369084019,-0.7102758423299161,-1.0343241850051528,-0.9253807459611401
84,-0.7102758423299161,-1.0343241850051528,-0.9253807459611401,-0.7941879897431736,-1.079183398508895,-0.5757635284793471
85,-0.7941879897431736,-1.079183398508895,-0.5757635284793471,-0.3746272526768863,-0.7950750463185271,-0.3188563079655694
86,-0.3746272526768863,-0.7950750463185271,-0.3188563079655694,-0.2907151052636287,-0.5109666941281593,-0.17699884272535302
87,-0.2907151052636287,-0.5109666941281593,-0.17699884272535302,0.38058207404243105,-0.12218684376239283,0.19049018140087665
88,0.38058207404243105,-0.12218684376239283,0.19049018140087665,0.8001428111087184,0.10210922375631863,0.5244695680687876
89,0.8001428111087184,0.10210922375631863,0.5244695680687876,0.6323185162822037,0.23668686426754557,0.36027234452302553
90,0.6323185162822037,0.23668686426754557,0.36027234452302553,0.1288456318026587,-0.3614359824490183,-0.20268956477673075
91,0.1288456318026587,-0.3614359824490183,-0.20268956477673075,-0.12289081043711379,-0.37638905361693237,-0.2630069122017047
92,-0.12289081043711379,-0.37638905361693237,-0.2630069122017047,-0.038978663023856226,-0.12218684376239283,-0.226146310997554
93,-0.038978663023856226,-0.12218684376239283,-0.226146310997554,0.9679671059352336,0.2516399354354596,0.4775560756271414
94,0.9679671059352336,0.2516399354354596,0.4775560756271414,0.8001428111087184,0.35631143361085843,0.5881378792395933
95,0.8001428111087184,0.35631143361085843,0.5881378792395933,0.6323185162822037,0.3413583624429444,0.2776152387925057
96,0.6323185162822037,0.3413583624429444,0.2776152387925057,2.1427371697208386,1.5376040558760722,1.3968371299003544
97,2.1427371697208386,1.5376040558760722,1.3968371299003544,3.317507233506443,2.1058207602568078,2.010063495387589
98,3.317507233506443,2.1058207602568078,2.010063495387589,1.387527843001521,0.7600443551445389,1.0695596707241073
99,1.387527843001521,0.7600443551445389,1.0695596707241073,0.1288456318026587,-0.10723377259447853,0.3100078883355473
100,0.1288456318026587,-0.10723377259447853,0.3100078883355473,0.38058207404243105,-0.10723377259447853,0.21059596387586807
101,0.38058207404243105,-0.10723377259447853,0.21059596387586807,-0.12289081043711379,-0.3913421247848464,-0.20604052852256274
102,-0.12289081043711379,-0.3913421247848464,-0.20604052852256274,-0.038978663023856226,-0.45115440945650287,-0.30098450132113275
103,-0.038978663023856226,-0.45115440945650287,-0.30098450132113275,-0.038978663023856226,-0.3165767689452759,-0.13567028986009308
104,-0.038978663023856226,-0.3165767689452759,-0.13567028986009308,-0.5424515475034012,-0.7651689039826989,-0.6014542505307248
105,-0.5424515475034012,-0.7651689039826989,-0.6014542505307248,-0.7102758423299161,-0.8249811886543553,-0.7098020783126223
106,-0.7102758423299161,-0.8249811886543553,-0.7098020783126223,-0.7102758423299161,-0.8399342598222693,-0.40933232910303013
107,-0.7102758423299161,-0.8399342598222693,-0.40933232910303013,-0.3746272526768863,-0.45115440945650287,0.17038439892588556
108,-0.3746272526768863,-0.45115440945650287,0.17038439892588556,0.2127577792159163,0.012390796748834098,1.0684426828088298
109,0.2127577792159163,0.012390796748834098,1.0684426828088298,2.9818586438534136,2.5693659664621444,2.457975649413784
110,2.9818586438534136,2.5693659664621444,2.457975649413784,4.995750181771593,4.169344581428954,4.257443180925504
111,4.995750181771593,4.169344581428954,4.257443180925504,3.5692436757462156,2.6740374646375433,3.130402374410715
112,3.5692436757462156,2.6740374646375433,3.130402374410715,1.8910007274810656,1.6123694117156426,2.0178824107945297
113,1.8910007274810656,1.6123694117156426,2.0178824107945297,0.9679671059352336,0.7899504974803673,0.932170157145
114,0.9679671059352336,0.7899504974803673,0.932170157145,0.8001428111087184,0.6703259281370544,0.37367619950635295
115,0.8001428111087184,0.6703259281370544,0.37367619950635295,0.8001428111087184,0.9693873514953364,0.3021889729286061
116,0.8001428111087184,0.9693873514953364,0.3021889729286061,0.4644942214556886,0.38621757594668654,0.25527548048695986
117,0.4644942214556886,0.38621757594668654,0.25527548048695986,0.4644942214556886,0.31145222010711604,0.2753812629619509
118,0.4644942214556886,0.31145222010711604,0.2753812629619509,0.8001428111087184,0.774997426312453,0.3222947554035975
119,0.8001428111087184,0.774997426312453,0.3222947554035975,3.4853315283329582,3.466550236536991,2.31500119625829
120,3.4853315283329582,3.466550236536991,2.31500119625829,5.415310918837881,4.797373570481346,2.8399855164386185
121,5.415310918837881,4.797373570481346,2.8399855164386185,4.156628707639018,2.9730988879958256,2.1362831298139233
122,4.156628707639018,2.9730988879958256,2.1362831298139233,2.1427371697208386,1.7020878387231269,1.3711464078489768
123,2.1427371697208386,1.7020878387231269,1.3711464078489768,0.9679671059352336,0.7450912839766249,0.8394601601769844
124,0.9679671059352336,0.7450912839766249,0.8394601601769844,-0.45853940009014366,-0.37638905361693237,-0.44842690613773545
125,-0.45853940009014366,-0.37638905361693237,-0.44842690613773545,0.29666992662917385,0.3413583624429444,0.05868560739815615
126,0.29666992662917385,0.3413583624429444,0.05868560739815615,-0.5424515475034012,-0.6305912634714721,-0.5645936493265741
127,-0.5424515475034012,-0.6305912634714721,-0.5645936493265741,-0.8781001371564311,-1.0193711138372386,-0.936550625113913
128,-0.8781001371564311,-1.0193711138372386,-0.936550625113913,-0.9620122845696887,-1.0642303273409808,-0.8684143622819981
129,-0.9620122845696887,-1.0642303273409808,-0.8684143622819981,-0.9620122845696887,-1.0193711138372386,-0.7232059332959498
130,-0.9620122845696887,-1.0193711138372386,-0.7232059332959498,-1.0459244319829462,-1.1240426120126372,-0.9566564075889042
131,-1.0459244319829462,-1.1240426120126372,-0.9566564075889042,-0.7941879897431736,-0.8997465444939258,-0.541136903105751
132,-0.7941879897431736,-0.8997465444939258,-0.541136903105751,-0.3746272526768863,-0.6455443346393861,-0.28534667050725054
133,-0.3746272526768863,-0.6455443346393861,-0.28534667050725054,1.1357914007617487,0.8796689244878518,1.387901226578136
134,1.1357914007617487,0.8796689244878518,1.387901226578136,1.4714399904147786,1.4628387000365017,1.2829043625420704
135,1.4714399904147786,1.4628387000365017,1.2829043625420704,2.8140343490268984,2.2104922584322066,3.109179604020446
136,2.8140343490268984,2.2104922584322066,3.109179604020446,1.723176432654551,1.5376040558760722,2.1753777068486286
137,1.723176432654551,1.5376040558760722,2.1753777068486286,1.3036156955882634,1.4777917712044155,0.8763207613811353
138,1.3036156955882634,1.4777917712044155,0.8763207613811353,1.6392642852412933,2.0161023332493233,1.2158850876254328
139,1.6392642852412933,2.0161023332493233,1.2158850876254328,1.723176432654551,1.5974163405477284,1.5063019455975288
140,1.723176432654551,1.5974163405477284,1.5063019455975288,0.7162306636954613,0.774997426312453,0.6283494441895762
141,0.7162306636954613,0.774997426312453,0.6283494441895762,0.884054958521976,1.0142465649990788,0.7143575136659277
142,0.884054958521976,1.0142465649990788,0.7143575136659277,0.884054958521976,0.9843404226632507,0.8472790755839257
143,0.884054958521976,0.9843404226632507,0.8472790755839257,1.4714399904147786,1.1787303478461335,0.7757918490061788
144,1.4714399904147786,1.1787303478461335,0.7757918490061788,1.8910007274810656,1.4628387000365017,0.6596251058173401
145,1.8910007274810656,1.4628387000365017,0.6596251058173401,1.1357914007617487,1.0740588496707348,0.47085414813547743
146,1.1357914007617487,1.0740588496707348,0.47085414813547743,2.394473611960611,2.22544532960012,1.8905457884529184
147,2.394473611960611,2.22544532960012,1.8905457884529184,0.4644942214556886,0.5357482876258275,0.7757918490061788
148,0.4644942214556886,0.5357482876258275,0.7757918490061788,-0.20680295785037117,-0.09228070142656447,0.13687476146756672
149,-0.20680295785037117,-0.09228070142656447,0.13687476146756672,-0.038978663023856226,-0.12218684376239283,-0.01615258292542275
150,-0.038978663023856226,-0.12218684376239283,-0.01615258292542275,-0.5424515475034012,-0.6156381923035579,-0.3523659454238882
151,-0.5424515475034012,-0.6156381923035579,-0.3523659454238882,-0.7941879897431736,-0.8249811886543553,-0.6204430450904388
152,-0.7941879897431736,-0.8249811886543553,-0.6204430450904388,-0.9620122845696887,-1.0642303273409808,-0.8538935193833933
153,-0.9620122845696887,-1.0642303273409808,-0.8538935193833933,-1.0459244319829462,-1.1240426120126372,-0.8170329181792425
154,-1.0459244319829462,-1.1240426120126372,-0.8170329181792425,-1.1298365793962035,-1.1838548966842937,-1.1085667640666164
155,-1.1298365793962035,-1.1838548966842937,-1.1085667640666164,-1.1298365793962035,-1.1240426120126372,-0.8628294227056117
156,-1.1298365793962035,-1.1240426120126372,-0.8628294227056117,-0.20680295785037117,-0.3614359824490183,0.40271788530356256
157,-0.20680295785037117,-0.3614359824490183,0.40271788530356256,2.058825022307581,1.9413369774097526,2.243513969680543
158,2.058825022307581,1.9413369774097526,2.243513969680543,3.5692436757462156,3.795517802231101,2.766264314030317
159,3.5692436757462156,3.795517802231101,2.766264314030317,2.226649317134096,1.956290048577667,1.7565072386196432
160,2.226649317134096,1.956290048577667,1.7565072386196432,0.8001428111087184,0.7450912839766249,0.9679137704338733
161,0.8001428111087184,0.7450912839766249,0.9679137704338733,0.7162306636954613,0.5058421452899994,0.7791428127520108
162,0.7162306636954613,0.5058421452899994,0.7791428127520108,0.6323185162822037,0.7450912839766249,0.7400482357173055
163,0.6323185162822037,0.7450912839766249,0.7400482357173055,0.6323185162822037,0.6852789993049685,0.4317595711007721
164,0.6323185162822037,0.6852789993049685,0.4317595711007721,0.1288456318026587,0.04229693908466245,0.04528175241482842
165,0.1288456318026587,0.04229693908466245,0.04528175241482842,1.051879253348491,0.7151851416407968,0.5501602901201655
166,1.051879253348491,0.7151851416407968,0.5501602901201655,0.6323185162822037,0.38621757594668654,0.28878511794527867
167,0.6323185162822037,0.38621757594668654,0.28878511794527867,2.7301222016136406,2.449741397118832,1.903949643436246
168,2.7301222016136406,2.449741397118832,1.903949643436246,5.247486624011366,4.498312147123063,3.188485746005134
169,5.247486624011366,4.498312147123063,3.188485746005134,3.904892265399246,4.094579225589383,2.589780223416504
170,3.904892265399246,4.094579225589383,2.589780223416504,3.065770791266671,2.4347883259509175,2.5763763684331766
171,3.065770791266671,2.4347883259509175,2.5763763684331766,0.884054958521976,0.7301382128087108,0.696485707021491
172,0.884054958521976,0.7301382128087108,0.696485707021491,0.5484063688689461,0.7899504974803673,0.4864919789493596
173,0.5484063688689461,0.7899504974803673,0.4864919789493596,0.38058207404243105,0.5207952164579135,0.3524534291160843
174,0.38058207404243105,0.5207952164579135,0.3524534291160843,-0.3746272526768863,-0.21190527076987736,-0.39481148620442535
175,-0.3746272526768863,-0.21190527076987736,-0.39481148620442535,-0.7102758423299161,-0.5857320499677298,-0.7623005103306552
176,-0.7102758423299161,-0.5857320499677298,-0.7623005103306552,-0.9620122845696887,-0.8997465444939258,-0.27864474301558684
177,-0.9620122845696887,-0.8997465444939258,-0.27864474301558684,-0.8781001371564311,-1.0193711138372386,-0.7254399091265045
178,-0.8781001371564311,-1.0193711138372386,-0.7254399091265045,-1.0459244319829462,-1.0492772561730668,-0.9845811054708367
179,-1.0459244319829462,-1.0492772561730668,-0.9845811054708367,-0.9620122845696887,-0.9745119003334962,-0.6204430450904388
180,-0.9620122845696887,-0.9745119003334962,-0.6204430450904388,-0.20680295785037117,-0.21190527076987736,0.07208946238148355
181,-0.20680295785037117,-0.21190527076987736,0.07208946238148355,2.226649317134096,1.986196190913495,2.6110029938067734
182,2.226649317134096,1.986196190913495,2.6110029938067734,4.156628707639018,4.139438439093126,3.3001845375328633
183,4.156628707639018,4.139438439093126,3.3001845375328633,2.394473611960611,1.956290048577667,2.3395749303943907
184,2.394473611960611,1.956290048577667,2.3395749303943907,0.8001428111087184,0.5656544299616558,1.1242920785726944
185,0.8001428111087184,0.5656544299616558,1.1242920785726944,0.38058207404243105,0.446029860618343,0.5646811330187702
186,0.38058207404243105,0.446029860618343,0.5646811330187702,0.38058207404243105,0.47593600295417104,0.2954870454369424
187,0.38058207404243105,0.47593600295417104,0.2954870454369424,0.4644942214556886,0.5357482876258275,0.12793885814534825
188,0.4644942214556886,0.5357482876258275,0.12793885814534825,0.2127577792159163,0.7899504974803673,0.27873222670778297
189,0.2127577792159163,0.7899504974803673,0.27873222670778297,0.884054958521976,1.1936834190140477,0.5188846284924011
190,0.884054958521976,1.1936834190140477,0.5188846284924011,0.8001428111087184,0.8049035686482814,0.43287655901604966
191,0.8001428111087184,0.8049035686482814,0.43287655901604966,1.387527843001521,1.7918062657306117,0.8204713656172706
192,1.387527843001521,1.7918062657306117,0.8204713656172706,2.9818586438534136,2.6889905358054578,1.725231576991879
193,2.9818586438534136,2.6889905358054578,1.725231576991879,2.9818586438534136,2.2703045431038626,1.619117725040536
194,2.9818586438534136,2.2703045431038626,1.619117725040536,1.1357914007617487,0.5806075011295699,0.506597761424351
195,1.1357914007617487,0.5806075011295699,0.506597761424351,0.29666992662917385,0.19182765076380343,0.024058982024559934
196,0.29666992662917385,0.19182765076380343,0.024058982024559934,-0.038978663023856226,-0.1371399149303069,-0.41491726867941664
197,-0.038978663023856226,-0.1371399149303069,-0.41491726867941664,0.1288456318026587,-0.047421487922822345,0.08996126902592019
198,0.1288456318026587,-0.047421487922822345,0.08996126902592019,-0.12289081043711379,-0.4810605517923311,-0.2172104076753357
199,-0.12289081043711379,-0.4810605517923311,-0.2172104076753357,-0.7941879897431736,-0.9146996156618398,-0.8449576160611748
200,-0.7941879897431736,-0.9146996156618398,-0.8449576160611748,-0.9620122845696887,-1.0343241850051528,-0.8773502656042165
201,-0.9620122845696887,-1.0343241850051528,-0.8773502656042165,-1.0459244319829462,-1.1539487543484654,-1.1856389302207495
202,-1.0459244319829462,-1.1539487543484654,-1.1856389302207495,-1.1298365793962035,-1.2436671813559501,-1.2113296522721275
203,-1.1298365793962035,-1.2436671813559501,-1.2113296522721275,-0.9620122845696887,-1.079183398508895,-0.7388437641098319
204,-0.9620122845696887,-1.079183398508895,-0.7388437641098319,-0.2907151052636287,-0.4362013382885888,-0.07982089409622839
205,-0.2907151052636287,-0.4362013382885888,-0.07982089409622839,2.3105614645473533,1.986196190913495,2.2077703563916695
206,2.3105614645473533,1.986196190913495,2.2077703563916695,3.988804412812503,2.9282396744920836,2.625523836705378
207,3.988804412812503,2.9282396744920836,2.625523836705378,1.9749128748943237,1.2684487748536184,1.395720141985077
208,1.9749128748943237,1.2684487748536184,1.395720141985077,1.1357914007617487,0.8647158533199378,0.9355211208908321
209,1.1357914007617487,0.8647158533199378,0.9355211208908321,0.7162306636954613,0.5507013587937415,0.7210594411575914
210,0.7162306636954613,0.5507013587937415,0.7210594411575914,0.8001428111087184,0.90957506682368,0.4853749910340824
211,0.8001428111087184,0.90957506682368,0.4853749910340824,1.051879253348491,1.1936834190140477,0.7210594411575914
212,1.051879253348491,1.1936834190140477,0.7210594411575914,1.5553521378280362,1.3282610595252744,0.9187663021616727
213,1.5553521378280362,1.3282610595252744,0.9187663021616727,1.723176432654551,1.5974163405477284,1.323115927492053
214,1.723176432654551,1.5974163405477284,1.323115927492053,2.478385759373868,1.7918062657306117,1.7341674803140974
215,2.478385759373868,1.7918062657306117,1.7341674803140974,1.723176432654551,1.687134767555213,1.254979664660138
216,1.723176432654551,1.687134767555213,1.254979664660138,2.1427371697208386,1.956290048577667,1.2896062900337342
217,2.1427371697208386,1.956290048577667,1.2896062900337342,1.723176432654551,1.5376040558760722,1.0137102749602427
218,1.723176432654551,1.5376040558760722,1.0137102749602427,1.8070885800678085,0.9992934938311645,1.323115927492053
219,1.8070885800678085,0.9992934938311645,1.323115927492053,0.38058207404243105,-0.03246841675490803,0.09889717234813866
220,0.38058207404243105,-0.03246841675490803,0.09889717234813866,0.2127577792159163,-0.24181141310570545,-0.055247159960128044
221,0.2127577792159163,-0.24181141310570545,-0.055247159960128044,-0.038978663023856226,-0.5259197652960733,-0.19375366145451242
222,-0.038978663023856226,-0.5259197652960733,-0.19375366145451242,-0.20680295785037117,-0.6904035481431283,-0.43167208740857604
223,-0.20680295785037117,-0.6904035481431283,-0.43167208740857604,-0.5424515475034012,-0.8548873309901835,-0.5422538910210282
224,-0.5424515475034012,-0.8548873309901835,-0.5422538910210282,-0.45853940009014366,-0.8997465444939258,-0.5389029272751964
225,-0.45853940009014366,-0.8997465444939258,-0.5389029272751964,-0.8781001371564311,-1.0193711138372386,-0.9454865284361313
226,-0.8781001371564311,-1.0193711138372386,-0.9454865284361313,-0.8781001371564311,-0.9595588291655822,-0.9376676130291904
227,-0.8781001371564311,-0.9595588291655822,-0.9376676130291904,-0.8781001371564311,-1.0642303273409808,-0.7410777399403865
228,-0.8781001371564311,-1.0642303273409808,-0.7410777399403865,-0.5424515475034012,-0.7502158328147848,-0.06641703911290099
229,-0.5424515475034012,-0.7502158328147848,-0.06641703911290099,0.2127577792159163,-0.03246841675490803,0.36362330826885725
230,0.2127577792159163,-0.03246841675490803,0.36362330826885725,0.4644942214556886,0.04229693908466245,0.19049018140087665
231,0.4644942214556886,0.04229693908466245,0.19049018140087665,0.5484063688689461,0.4011706471146006,0.359155356607748
232,0.5484063688689461,0.4011706471146006,0.359155356607748,0.884054958521976,0.5207952164579135,0.6238814925284669
233,0.884054958521976,0.5207952164579135,0.6238814925284669,0.4644942214556886,0.296499148939202,0.6305834200201306
234,0.4644942214556886,0.296499148939202,0.6305834200201306,0.5484063688689461,0.3413583624429444,0.4742051118813094
235,0.5484063688689461,0.3413583624429444,0.4742051118813094,0.2127577792159163,-0.0025622744190799468,-0.06194908745179174
236,0.2127577792159163,-0.0025622744190799468,-0.06194908745179174,-0.20680295785037117,-0.22685834193779142,-0.30880341672807365
237,-0.20680295785037117,-0.22685834193779142,-0.30880341672807365,-0.2907151052636287,-0.42124826712067465,-0.5467218426821374
238,-0.2907151052636287,-0.42124826712067465,-0.5467218426821374,0.29666992662917385,0.02734386791674814,-0.12673438653787478
239,0.29666992662917385,0.02734386791674814,-0.12673438653787478,0.4644942214556886,0.3264052912750301,0.16815042309533076
240,0.4644942214556886,0.3264052912750301,0.16815042309533076,1.4714399904147786,0.8796689244878518,1.1432808731324087
241,1.4714399904147786,0.8796689244878518,1.1432808731324087,1.8910007274810656,1.1787303478461335,1.0282311178588472
242,1.8910007274810656,1.1787303478461335,1.0282311178588472,1.051879253348491,0.47593600295417104,0.7836107644131197
243,1.051879253348491,0.47593600295417104,0.7836107644131197,0.38058207404243105,-0.0025622744190799468,0.14134271312867566
