,target_carbon_monoxide(t),target_carbon_monoxide(t+1)
141,0.7162306636954613,0.884054958521976
142,0.884054958521976,0.884054958521976
143,0.884054958521976,1.4714399904147786
144,1.4714399904147786,1.8910007274810656
145,1.8910007274810656,1.1357914007617487
146,1.1357914007617487,2.394473611960611
147,2.394473611960611,0.4644942214556886
148,0.4644942214556886,-0.20680295785037117
149,-0.20680295785037117,-0.038978663023856226
150,-0.038978663023856226,-0.5424515475034012
151,-0.5424515475034012,-0.7941879897431736
152,-0.7941879897431736,-0.9620122845696887
153,-0.9620122845696887,-1.0459244319829462
154,-1.0459244319829462,-1.1298365793962035
155,-1.1298365793962035,-1.1298365793962035
156,-1.1298365793962035,-0.20680295785037117
157,-0.20680295785037117,2.058825022307581
158,2.058825022307581,3.5692436757462156
159,3.5692436757462156,2.226649317134096
160,2.226649317134096,0.8001428111087184
161,0.8001428111087184,0.7162306636954613
162,0.7162306636954613,0.6323185162822037
163,0.6323185162822037,0.6323185162822037
164,0.6323185162822037,0.1288456318026587
165,0.1288456318026587,1.051879253348491
166,1.051879253348491,0.6323185162822037
167,0.6323185162822037,2.7301222016136406
168,2.7301222016136406,5.247486624011366
169,5.247486624011366,3.904892265399246
170,3.904892265399246,3.065770791266671
171,3.065770791266671,0.884054958521976
172,0.884054958521976,0.5484063688689461
173,0.5484063688689461,0.38058207404243105
174,0.38058207404243105,-0.3746272526768863
175,-0.3746272526768863,-0.7102758423299161
176,-0.7102758423299161,-0.9620122845696887
177,-0.9620122845696887,-0.8781001371564311
178,-0.8781001371564311,-1.0459244319829462
179,-1.0459244319829462,-0.9620122845696887
180,-0.9620122845696887,-0.20680295785037117
181,-0.20680295785037117,2.226649317134096
182,2.226649317134096,4.156628707639018
183,4.156628707639018,2.394473611960611
184,2.394473611960611,0.8001428111087184
185,0.8001428111087184,0.38058207404243105
186,0.38058207404243105,0.38058207404243105
187,0.38058207404243105,0.4644942214556886
188,0.4644942214556886,0.2127577792159163
189,0.2127577792159163,0.884054958521976
190,0.884054958521976,0.8001428111087184
191,0.8001428111087184,1.387527843001521
192,1.387527843001521,2.9818586438534136
193,2.9818586438534136,2.9818586438534136
194,2.9818586438534136,1.1357914007617487
195,1.1357914007617487,0.29666992662917385
196,0.29666992662917385,-0.038978663023856226
197,-0.038978663023856226,0.1288456318026587
198,0.1288456318026587,-0.12289081043711379
199,-0.12289081043711379,-0.7941879897431736
200,-0.7941879897431736,-0.9620122845696887
201,-0.9620122845696887,-1.0459244319829462
202,-1.0459244319829462,-1.1298365793962035
203,-1.1298365793962035,-0.9620122845696887
204,-0.9620122845696887,-0.2907151052636287
205,-0.2907151052636287,2.3105614645473533
206,2.3105614645473533,3.988804412812503
207,3.988804412812503,1.9749128748943237
208,1.9749128748943237,1.1357914007617487
209,1.1357914007617487,0.7162306636954613
210,0.7162306636954613,0.8001428111087184
211,0.8001428111087184,1.051879253348491
212,1.051879253348491,1.5553521378280362
213,1.5553521378280362,1.723176432654551
214,1.723176432654551,2.478385759373868
215,2.478385759373868,1.723176432654551
216,1.723176432654551,2.1427371697208386
217,2.1427371697208386,1.723176432654551
218,1.723176432654551,1.8070885800678085
219,1.8070885800678085,0.38058207404243105
220,0.38058207404243105,0.2127577792159163
221,0.2127577792159163,-0.038978663023856226
222,-0.038978663023856226,-0.20680295785037117
223,-0.20680295785037117,-0.5424515475034012
224,-0.5424515475034012,-0.45853940009014366
225,-0.45853940009014366,-0.8781001371564311
226,-0.8781001371564311,-0.8781001371564311
227,-0.8781001371564311,-0.8781001371564311
228,-0.8781001371564311,-0.5424515475034012
229,-0.5424515475034012,0.2127577792159163
230,0.2127577792159163,0.4644942214556886
231,0.4644942214556886,0.5484063688689461
232,0.5484063688689461,0.884054958521976
233,0.884054958521976,0.4644942214556886
234,0.4644942214556886,0.5484063688689461
235,0.5484063688689461,0.2127577792159163
236,0.2127577792159163,-0.20680295785037117
237,-0.20680295785037117,-0.2907151052636287
238,-0.2907151052636287,0.29666992662917385
239,0.29666992662917385,0.4644942214556886
240,0.4644942214556886,1.4714399904147786
241,1.4714399904147786,1.8910007274810656
242,1.8910007274810656,1.051879253348491
243,1.051879253348491,0.38058207404243105
244,0.38058207404243105,0.1288456318026587
245,0.1288456318026587,0.8001428111087184
246,0.8001428111087184,0.29666992662917385
247,0.29666992662917385,-0.20680295785037117
248,-0.20680295785037117,-0.20680295785037117
249,-0.20680295785037117,-0.3746272526768863
250,-0.3746272526768863,-0.6263636949166587
251,-0.6263636949166587,-0.9620122845696887
252,-0.9620122845696887,-0.8781001371564311
253,-0.8781001371564311,-0.5424515475034012
254,-0.5424515475034012,-0.2907151052636287
255,-0.2907151052636287,-0.20680295785037117
256,-0.20680295785037117,-0.12289081043711379
257,-0.12289081043711379,-0.038978663023856226
258,-0.038978663023856226,-0.038978663023856226
259,-0.038978663023856226,-0.3746272526768863
260,-0.3746272526768863,-0.12289081043711379
261,-0.12289081043711379,-0.038978663023856226
262,-0.038978663023856226,0.29666992662917385
263,0.29666992662917385,1.723176432654551
264,1.723176432654551,1.387527843001521
265,1.387527843001521,2.1427371697208386
266,2.1427371697208386,0.884054958521976
267,0.884054958521976,-0.038978663023856226
268,-0.038978663023856226,-0.038978663023856226
269,-0.038978663023856226,-0.12289081043711379
270,-0.12289081043711379,-0.3746272526768863
271,-0.3746272526768863,-1.0459244319829462
272,-1.0459244319829462,-1.213748726809461
273,-1.213748726809461,-1.213748726809461
274,-1.213748726809461,-1.2976608742227185
275,-1.2976608742227185,-1.0459244319829462
276,-1.0459244319829462,-0.5424515475034012
277,-0.5424515475034012,1.387527843001521
278,1.387527843001521,1.4714399904147786
279,1.4714399904147786,-0.038978663023856226
280,-0.038978663023856226,-0.20680295785037117
281,-0.20680295785037117,0.04493348438940115
282,0.04493348438940115,0.2127577792159163
283,0.2127577792159163,0.29666992662917385
284,0.29666992662917385,0.1288456318026587
285,0.1288456318026587,0.29666992662917385
286,0.29666992662917385,0.7162306636954613
287,0.7162306636954613,1.8070885800678085
288,1.8070885800678085,2.3105614645473533
289,2.3105614645473533,2.058825022307581
290,2.058825022307581,1.219703548175006
291,1.219703548175006,0.04493348438940115
292,0.04493348438940115,-0.5424515475034012
293,-0.5424515475034012,-0.7941879897431736
294,-0.7941879897431736,-0.8781001371564311
295,-0.8781001371564311,-0.9620122845696887
296,-0.9620122845696887,-1.1298365793962035
297,-1.1298365793962035,-1.213748726809461
298,-1.213748726809461,-1.2976608742227185
299,-1.2976608742227185,-1.1298365793962035
300,-1.1298365793962035,-0.6263636949166587
301,-0.6263636949166587,0.9679671059352336
302,0.9679671059352336,1.387527843001521
303,1.387527843001521,1.387527843001521
304,1.387527843001521,0.884054958521976
305,0.884054958521976,0.6323185162822037
306,0.6323185162822037,1.3036156955882634
307,1.3036156955882634,0.884054958521976
308,0.884054958521976,0.1288456318026587
309,0.1288456318026587,0.1288456318026587
310,0.1288456318026587,1.051879253348491
311,1.051879253348491,-0.038978663023856226
312,-0.038978663023856226,0.884054958521976
313,0.884054958521976,1.051879253348491
314,1.051879253348491,-0.12289081043711379
315,-0.12289081043711379,-0.45853940009014366
316,-0.45853940009014366,-0.5424515475034012
317,-0.5424515475034012,-0.6263636949166587
318,-0.6263636949166587,-0.7102758423299161
319,-0.7102758423299161,-0.7941879897431736
320,-0.7941879897431736,-1.0459244319829462
321,-1.0459244319829462,-1.0459244319829462
322,-1.0459244319829462,-1.0459244319829462
323,-1.0459244319829462,-0.8781001371564311
324,-0.8781001371564311,-0.5424515475034012
325,-0.5424515475034012,1.051879253348491
326,1.051879253348491,2.1427371697208386
327,2.1427371697208386,1.1357914007617487
328,1.1357914007617487,-0.038978663023856226
329,-0.038978663023856226,-0.2907151052636287
330,-0.2907151052636287,-0.12289081043711379
331,-0.12289081043711379,0.38058207404243105
332,0.38058207404243105,-0.2907151052636287
333,-0.2907151052636287,0.5484063688689461
334,0.5484063688689461,0.7162306636954613
335,0.7162306636954613,0.8001428111087184
336,0.8001428111087184,2.1427371697208386
337,2.1427371697208386,1.3036156955882634
338,1.3036156955882634,0.6323185162822037
339,0.6323185162822037,-0.038978663023856226
340,-0.038978663023856226,-0.5424515475034012
341,-0.5424515475034012,-0.5424515475034012
342,-0.5424515475034012,-0.6263636949166587
343,-0.6263636949166587,-0.9620122845696887
344,-0.9620122845696887,-0.9620122845696887
345,-0.9620122845696887,-1.1298365793962035
346,-1.1298365793962035,-1.1298365793962035
347,-1.1298365793962035,-1.0459244319829462
348,-1.0459244319829462,-0.5424515475034012
349,-0.5424515475034012,0.6323185162822037
350,0.6323185162822037,1.3036156955882634
351,1.3036156955882634,0.38058207404243105
352,0.38058207404243105,-0.2907151052636287
353,-0.2907151052636287,-0.45853940009014366
354,-0.45853940009014366,0.2127577792159163
355,0.2127577792159163,-0.038978663023856226
356,-0.038978663023856226,-0.038978663023856226
357,-0.038978663023856226,0.2127577792159163
358,0.2127577792159163,0.1288456318026587
359,0.1288456318026587,0.884054958521976
360,0.884054958521976,3.065770791266671
361,3.065770791266671,2.1427371697208386
362,2.1427371697208386,0.6323185162822037
363,0.6323185162822037,-0.2907151052636287
364,-0.2907151052636287,-0.5424515475034012
365,-0.5424515475034012,-0.038978663023856226
366,-0.038978663023856226,-0.3746272526768863
367,-0.3746272526768863,-0.5424515475034012
368,-0.5424515475034012,-1.0459244319829462
369,-1.0459244319829462,-0.9620122845696887
370,-0.9620122845696887,-0.8781001371564311
371,-0.8781001371564311,-0.7941879897431736
372,-0.7941879897431736,-0.2907151052636287
373,-0.2907151052636287,1.219703548175006
374,1.219703548175006,1.6392642852412933
375,1.6392642852412933,0.9679671059352336
376,0.9679671059352336,0.8001428111087184
377,0.8001428111087184,0.1288456318026587
378,0.1288456318026587,0.2127577792159163
379,0.2127577792159163,-0.038978663023856226
380,-0.038978663023856226,-0.45853940009014366
381,-0.45853940009014366,0.04493348438940115
382,0.04493348438940115,0.38058207404243105
383,0.38058207404243105,0.38058207404243105
384,0.38058207404243105,0.5484063688689461
385,0.5484063688689461,0.5484063688689461
386,0.5484063688689461,-0.2907151052636287
387,-0.2907151052636287,-0.5424515475034012
388,-0.5424515475034012,-0.6263636949166587
389,-0.6263636949166587,-0.2907151052636287
390,-0.2907151052636287,-0.7941879897431736
391,-0.7941879897431736,-0.45853940009014366
392,-0.45853940009014366,-0.6263636949166587
393,-0.6263636949166587,-0.6263636949166587
394,-0.6263636949166587,-0.8781001371564311
395,-0.8781001371564311,-0.7941879897431736
396,-0.7941879897431736,-0.5424515475034012
397,-0.5424515475034012,-0.2907151052636287
398,-0.2907151052636287,-0.12289081043711379
399,-0.12289081043711379,0.2127577792159163
400,0.2127577792159163,0.29666992662917385
401,0.29666992662917385,0.1288456318026587
402,0.1288456318026587,0.2127577792159163
403,0.2127577792159163,0.4644942214556886
404,0.4644942214556886,0.04493348438940115
405,0.04493348438940115,0.29666992662917385
406,0.29666992662917385,0.29666992662917385
407,0.29666992662917385,0.8001428111087184
408,0.8001428111087184,1.051879253348491
409,1.051879253348491,0.884054958521976
410,0.884054958521976,0.38058207404243105
411,0.38058207404243105,-0.12289081043711379
412,-0.12289081043711379,0.2127577792159163
413,0.2127577792159163,0.38058207404243105
414,0.38058207404243105,0.29666992662917385
415,0.29666992662917385,-0.20680295785037117
416,-0.20680295785037117,0.2127577792159163
417,0.2127577792159163,-0.3746272526768863
418,-0.3746272526768863,-0.8781001371564311
419,-0.8781001371564311,-0.5424515475034012
420,-0.5424515475034012,-0.45853940009014366
421,-0.45853940009014366,-0.45853940009014366
422,-0.45853940009014366,0.1288456318026587
423,0.1288456318026587,0.38058207404243105
424,0.38058207404243105,0.38058207404243105
425,0.38058207404243105,-0.12289081043711379
426,-0.12289081043711379,-0.3746272526768863
427,-0.3746272526768863,-0.7941879897431736
428,-0.7941879897431736,-0.45853940009014366
429,-0.45853940009014366,-0.3746272526768863
430,-0.3746272526768863,-0.5424515475034012
431,-0.5424515475034012,-0.45853940009014366
432,-0.45853940009014366,-0.038978663023856226
433,-0.038978663023856226,-0.12289081043711379
434,-0.12289081043711379,-0.7102758423299161
435,-0.7102758423299161,-0.7102758423299161
436,-0.7102758423299161,-0.6263636949166587
437,-0.6263636949166587,-0.7102758423299161
438,-0.7102758423299161,-1.0459244319829462
439,-1.0459244319829462,-1.1298365793962035
440,-1.1298365793962035,-0.9620122845696887
441,-0.9620122845696887,-1.0459244319829462
442,-1.0459244319829462,-0.9620122845696887
443,-0.9620122845696887,-0.7102758423299161
444,-0.7102758423299161,0.884054958521976
445,0.884054958521976,1.9749128748943237
446,1.9749128748943237,-0.2907151052636287
447,-0.2907151052636287,-0.2907151052636287
448,-0.2907151052636287,-0.3746272526768863
449,-0.3746272526768863,-0.2907151052636287
450,-0.2907151052636287,-0.2907151052636287
451,-0.2907151052636287,-0.20680295785037117
452,-0.20680295785037117,-0.3746272526768863
453,-0.3746272526768863,-0.3746272526768863
454,-0.3746272526768863,-0.038978663023856226
455,-0.038978663023856226,0.4644942214556886
456,0.4644942214556886,0.2127577792159163
457,0.2127577792159163,-0.20680295785037117
458,-0.20680295785037117,-0.5424515475034012
459,-0.5424515475034012,-0.6263636949166587
460,-0.6263636949166587,-0.7102758423299161
461,-0.7102758423299161,-0.7102758423299161
462,-0.7102758423299161,-0.9620122845696887
463,-0.9620122845696887,-0.9620122845696887
464,-0.9620122845696887,-0.8781001371564311
465,-0.8781001371564311,-1.0459244319829462
466,-1.0459244319829462,-0.9620122845696887
467,-0.9620122845696887,-0.6263636949166587
468,-0.6263636949166587,0.7162306636954613
469,0.7162306636954613,1.8070885800678085
470,1.8070885800678085,2.226649317134096
471,2.226649317134096,2.1427371697208386
472,2.1427371697208386,1.5553521378280362
473,1.5553521378280362,1.723176432654551
474,1.723176432654551,1.4714399904147786
475,1.4714399904147786,0.2127577792159163
476,0.2127577792159163,-0.038978663023856226
477,-0.038978663023856226,-0.20680295785037117
478,-0.20680295785037117,0.1288456318026587
479,0.1288456318026587,0.2127577792159163
480,0.2127577792159163,0.5484063688689461
481,0.5484063688689461,0.5484063688689461
482,0.5484063688689461,-0.45853940009014366
483,-0.45853940009014366,-0.6263636949166587
484,-0.6263636949166587,-0.2907151052636287
485,-0.2907151052636287,-0.3746272526768863
486,-0.3746272526768863,-0.7102758423299161
487,-0.7102758423299161,-0.7941879897431736
488,-0.7941879897431736,-1.1298365793962035
489,-1.1298365793962035,-1.1298365793962035
490,-1.1298365793962035,-1.0459244319829462
491,-1.0459244319829462,-0.7102758423299161
492,-0.7102758423299161,1.1357914007617487
493,1.1357914007617487,2.058825022307581
494,2.058825022307581,0.2127577792159163
495,0.2127577792159163,-0.20680295785037117
496,-0.20680295785037117,-0.038978663023856226
497,-0.038978663023856226,0.884054958521976
498,0.884054958521976,0.2127577792159163
499,0.2127577792159163,0.7162306636954613
500,0.7162306636954613,1.051879253348491
501,1.051879253348491,0.38058207404243105
502,0.38058207404243105,0.4644942214556886
503,0.4644942214556886,0.884054958521976
504,0.884054958521976,0.6323185162822037
505,0.6323185162822037,0.4644942214556886
506,0.4644942214556886,-0.2907151052636287
507,-0.2907151052636287,-0.3746272526768863
508,-0.3746272526768863,-0.5424515475034012
509,-0.5424515475034012,-0.20680295785037117
510,-0.20680295785037117,-0.6263636949166587
511,-0.6263636949166587,-0.6263636949166587
512,-0.6263636949166587,-0.7941879897431736
513,-0.7941879897431736,-0.9620122845696887
514,-0.9620122845696887,-0.7941879897431736
515,-0.7941879897431736,-0.12289081043711379
516,-0.12289081043711379,2.1427371697208386
517,2.1427371697208386,3.317507233506443
518,3.317507233506443,2.478385759373868
519,2.478385759373868,0.7162306636954613
520,0.7162306636954613,-0.20680295785037117
521,-0.20680295785037117,-0.20680295785037117
522,-0.20680295785037117,-0.12289081043711379
523,-0.12289081043711379,-0.20680295785037117
524,-0.20680295785037117,0.04493348438940115
525,0.04493348438940115,0.4644942214556886
526,0.4644942214556886,1.387527843001521
527,1.387527843001521,2.1427371697208386
528,2.1427371697208386,3.065770791266671
529,3.065770791266671,2.7301222016136406
530,2.7301222016136406,0.6323185162822037
531,0.6323185162822037,0.2127577792159163
532,0.2127577792159163,0.1288456318026587
533,0.1288456318026587,0.04493348438940115
534,0.04493348438940115,-0.45853940009014366
535,-0.45853940009014366,-0.7102758423299161
536,-0.7102758423299161,-0.7941879897431736
537,-0.7941879897431736,-0.9620122845696887
538,-0.9620122845696887,-0.9620122845696887
539,-0.9620122845696887,-0.6263636949166587
540,-0.6263636949166587,0.6323185162822037
541,0.6323185162822037,1.8070885800678085
542,1.8070885800678085,2.8140343490268984
543,2.8140343490268984,1.051879253348491
544,1.051879253348491,0.9679671059352336
545,0.9679671059352336,0.9679671059352336
546,0.9679671059352336,0.884054958521976
547,0.884054958521976,0.7162306636954613
548,0.7162306636954613,0.6323185162822037
549,0.6323185162822037,0.6323185162822037
550,0.6323185162822037,1.387527843001521
551,1.387527843001521,2.226649317134096
552,2.226649317134096,2.478385759373868
553,2.478385759373868,2.9818586438534136
554,2.9818586438534136,0.9679671059352336
555,0.9679671059352336,-0.038978663023856226
556,-0.038978663023856226,0.38058207404243105
557,0.38058207404243105,-0.12289081043711379
558,-0.12289081043711379,-0.5424515475034012
559,-0.5424515475034012,-0.5424515475034012
560,-0.5424515475034012,-0.7941879897431736
561,-0.7941879897431736,-0.8781001371564311
562,-0.8781001371564311,-0.8781001371564311
563,-0.8781001371564311,-0.7941879897431736
564,-0.7941879897431736,0.2127577792159163
565,0.2127577792159163,0.9679671059352336
566,0.9679671059352336,1.051879253348491
567,1.051879253348491,0.2127577792159163
568,0.2127577792159163,0.38058207404243105
569,0.38058207404243105,0.5484063688689461
570,0.5484063688689461,0.04493348438940115
571,0.04493348438940115,0.04493348438940115
572,0.04493348438940115,0.2127577792159163
573,0.2127577792159163,0.7162306636954613
574,0.7162306636954613,1.051879253348491
575,1.051879253348491,1.3036156955882634
576,1.3036156955882634,2.9818586438534136
577,2.9818586438534136,0.8001428111087184
578,0.8001428111087184,-0.12289081043711379
579,-0.12289081043711379,0.884054958521976
580,0.884054958521976,0.04493348438940115
581,0.04493348438940115,-0.038978663023856226
582,-0.038978663023856226,-0.2907151052636287
583,-0.2907151052636287,-0.5424515475034012
584,-0.5424515475034012,-0.5424515475034012
585,-0.5424515475034012,-0.7941879897431736
586,-0.7941879897431736,-0.7941879897431736
587,-0.7941879897431736,-0.6263636949166587
588,-0.6263636949166587,-0.8781001371564311
589,-0.8781001371564311,-0.7102758423299161
590,-0.7102758423299161,-0.12289081043711379
591,-0.12289081043711379,-0.038978663023856226
592,-0.038978663023856226,-0.12289081043711379
593,-0.12289081043711379,-0.038978663023856226
594,-0.038978663023856226,-0.20680295785037117
595,-0.20680295785037117,-0.5424515475034012
596,-0.5424515475034012,0.1288456318026587
597,0.1288456318026587,0.04493348438940115
598,0.04493348438940115,-0.038978663023856226
599,-0.038978663023856226,-0.038978663023856226
600,-0.038978663023856226,0.7162306636954613
601,0.7162306636954613,0.38058207404243105
602,0.38058207404243105,-0.5424515475034012
603,-0.5424515475034012,-0.12289081043711379
604,-0.12289081043711379,-0.3746272526768863
605,-0.3746272526768863,-0.6263636949166587
606,-0.6263636949166587,-0.8781001371564311
607,-0.8781001371564311,-0.8781001371564311
608,-0.8781001371564311,-1.1298365793962035
609,-1.1298365793962035,-1.1298365793962035
610,-1.1298365793962035,-0.7941879897431736
611,-0.7941879897431736,-0.5424515475034012
612,-0.5424515475034012,0.6323185162822037
613,0.6323185162822037,2.394473611960611
614,2.394473611960611,1.723176432654551
615,1.723176432654551,1.051879253348491
616,1.051879253348491,0.9679671059352336
617,0.9679671059352336,1.3036156955882634
618,1.3036156955882634,0.9679671059352336
619,0.9679671059352336,0.38058207404243105
620,0.38058207404243105,0.2127577792159163
621,0.2127577792159163,0.04493348438940115
622,0.04493348438940115,0.9679671059352336
623,0.9679671059352336,1.8070885800678085
624,1.8070885800678085,1.8070885800678085
625,1.8070885800678085,0.9679671059352336
626,0.9679671059352336,0.1288456318026587
627,0.1288456318026587,-0.12289081043711379
628,-0.12289081043711379,-0.2907151052636287
629,-0.2907151052636287,-0.7102758423299161
630,-0.7102758423299161,-0.8781001371564311
631,-0.8781001371564311,-1.1298365793962035
632,-1.1298365793962035,-1.1298365793962035
633,-1.1298365793962035,-1.1298365793962035
634,-1.1298365793962035,-0.8781001371564311
635,-0.8781001371564311,-0.12289081043711379
636,-0.12289081043711379,2.226649317134096
637,2.226649317134096,3.904892265399246
638,3.904892265399246,1.8910007274810656
639,1.8910007274810656,0.7162306636954613
640,0.7162306636954613,-0.20680295785037117
641,-0.20680295785037117,0.7162306636954613
642,0.7162306636954613,0.7162306636954613
643,0.7162306636954613,0.38058207404243105
644,0.38058207404243105,0.1288456318026587
645,0.1288456318026587,-0.038978663023856226
646,-0.038978663023856226,0.5484063688689461
647,0.5484063688689461,1.051879253348491
648,1.051879253348491,1.219703548175006
649,1.219703548175006,1.219703548175006
650,1.219703548175006,-0.038978663023856226
651,-0.038978663023856226,-0.3746272526768863
652,-0.3746272526768863,-0.6263636949166587
653,-0.6263636949166587,-0.7941879897431736
654,-0.7941879897431736,-0.9620122845696887
655,-0.9620122845696887,-1.213748726809461
656,-1.213748726809461,-1.2976608742227185
657,-1.2976608742227185,-1.2976608742227185
658,-1.2976608742227185,-1.2976608742227185
659,-1.2976608742227185,-0.8781001371564311
660,-0.8781001371564311,0.9679671059352336
661,0.9679671059352336,0.9679671059352336
662,0.9679671059352336,0.4644942214556886
663,0.4644942214556886,-0.20680295785037117
664,-0.20680295785037117,-0.2907151052636287
665,-0.2907151052636287,-0.2907151052636287
666,-0.2907151052636287,0.04493348438940115
667,0.04493348438940115,-0.2907151052636287
668,-0.2907151052636287,0.1288456318026587
669,0.1288456318026587,-0.5424515475034012
670,-0.5424515475034012,0.38058207404243105
671,0.38058207404243105,1.219703548175006
672,1.219703548175006,0.884054958521976
673,0.884054958521976,1.219703548175006
674,1.219703548175006,-0.5424515475034012
675,-0.5424515475034012,-0.45853940009014366
676,-0.45853940009014366,-0.038978663023856226
