,target_carbon_monoxide(t),target_benzene(t),target_nitrogen_oxides(t)
161,0.8001428111087184,0.7450912839766249,0.9679137704338733
162,0.7162306636954613,0.5058421452899994,0.7791428127520108
163,0.6323185162822037,0.7450912839766249,0.7400482357173055
164,0.6323185162822037,0.6852789993049685,0.4317595711007721
165,0.1288456318026587,0.04229693908466245,0.04528175241482842
166,1.051879253348491,0.7151851416407968,0.5501602901201655
167,0.6323185162822037,0.38621757594668654,0.28878511794527867
168,2.7301222016136406,2.449741397118832,1.903949643436246
169,5.247486624011366,4.498312147123063,3.188485746005134
170,3.904892265399246,4.094579225589383,2.589780223416504
171,3.065770791266671,2.4347883259509175,2.5763763684331766
172,0.884054958521976,0.7301382128087108,0.696485707021491
173,0.5484063688689461,0.7899504974803673,0.4864919789493596
174,0.38058207404243105,0.5207952164579135,0.3524534291160843
175,-0.3746272526768863,-0.21190527076987736,-0.39481148620442535
176,-0.7102758423299161,-0.5857320499677298,-0.7623005103306552
177,-0.9620122845696887,-0.8997465444939258,-0.27864474301558684
178,-0.8781001371564311,-1.0193711138372386,-0.7254399091265045
179,-1.0459244319829462,-1.0492772561730668,-0.9845811054708367
180,-0.9620122845696887,-0.9745119003334962,-0.6204430450904388
181,-0.20680295785037117,-0.21190527076987736,0.07208946238148355
182,2.226649317134096,1.986196190913495,2.6110029938067734
183,4.156628707639018,4.139438439093126,3.3001845375328633
184,2.394473611960611,1.956290048577667,2.3395749303943907
185,0.8001428111087184,0.5656544299616558,1.1242920785726944
186,0.38058207404243105,0.446029860618343,0.5646811330187702
187,0.38058207404243105,0.47593600295417104,0.2954870454369424
188,0.4644942214556886,0.5357482876258275,0.12793885814534825
189,0.2127577792159163,0.7899504974803673,0.27873222670778297
190,0.884054958521976,1.1936834190140477,0.5188846284924011
191,0.8001428111087184,0.8049035686482814,0.43287655901604966
192,1.387527843001521,1.7918062657306117,0.8204713656172706
193,2.9818586438534136,2.6889905358054578,1.725231576991879
194,2.9818586438534136,2.2703045431038626,1.619117725040536
195,1.1357914007617487,0.5806075011295699,0.506597761424351
196,0.29666992662917385,0.19182765076380343,0.024058982024559934
197,-0.038978663023856226,-0.1371399149303069,-0.41491726867941664
198,0.1288456318026587,-0.047421487922822345,0.08996126902592019
199,-0.12289081043711379,-0.4810605517923311,-0.2172104076753357
200,-0.7941879897431736,-0.9146996156618398,-0.8449576160611748
201,-0.9620122845696887,-1.0343241850051528,-0.8773502656042165
202,-1.0459244319829462,-1.1539487543484654,-1.1856389302207495
203,-1.1298365793962035,-1.2436671813559501,-1.2113296522721275
204,-0.9620122845696887,-1.079183398508895,-0.7388437641098319
205,-0.2907151052636287,-0.4362013382885888,-0.07982089409622839
206,2.3105614645473533,1.986196190913495,2.2077703563916695
207,3.988804412812503,2.9282396744920836,2.625523836705378
208,1.9749128748943237,1.2684487748536184,1.395720141985077
209,1.1357914007617487,0.8647158533199378,0.9355211208908321
210,0.7162306636954613,0.5507013587937415,0.7210594411575914
211,0.8001428111087184,0.90957506682368,0.4853749910340824
212,1.051879253348491,1.1936834190140477,0.7210594411575914
213,1.5553521378280362,1.3282610595252744,0.9187663021616727
214,1.723176432654551,1.5974163405477284,1.323115927492053
215,2.478385759373868,1.7918062657306117,1.7341674803140974
216,1.723176432654551,1.687134767555213,1.254979664660138
217,2.1427371697208386,1.956290048577667,1.2896062900337342
218,1.723176432654551,1.5376040558760722,1.0137102749602427
219,1.8070885800678085,0.9992934938311645,1.323115927492053
220,0.38058207404243105,-0.03246841675490803,0.09889717234813866
221,0.2127577792159163,-0.24181141310570545,-0.055247159960128044
222,-0.038978663023856226,-0.5259197652960733,-0.19375366145451242
223,-0.20680295785037117,-0.6904035481431283,-0.43167208740857604
224,-0.5424515475034012,-0.8548873309901835,-0.5422538910210282
225,-0.45853940009014366,-0.8997465444939258,-0.5389029272751964
226,-0.8781001371564311,-1.0193711138372386,-0.9454865284361313
227,-0.8781001371564311,-0.9595588291655822,-0.9376676130291904
228,-0.8781001371564311,-1.0642303273409808,-0.7410777399403865
229,-0.5424515475034012,-0.7502158328147848,-0.06641703911290099
230,0.2127577792159163,-0.03246841675490803,0.36362330826885725
231,0.4644942214556886,0.04229693908466245,0.19049018140087665
232,0.5484063688689461,0.4011706471146006,0.359155356607748
233,0.884054958521976,0.5207952164579135,0.6238814925284669
234,0.4644942214556886,0.296499148939202,0.6305834200201306
235,0.5484063688689461,0.3413583624429444,0.4742051118813094
236,0.2127577792159163,-0.0025622744190799468,-0.06194908745179174
237,-0.20680295785037117,-0.22685834193779142,-0.30880341672807365
238,-0.2907151052636287,-0.42124826712067465,-0.5467218426821374
239,0.29666992662917385,0.02734386791674814,-0.12673438653787478
240,0.4644942214556886,0.3264052912750301,0.16815042309533076
241,1.4714399904147786,0.8796689244878518,1.1432808731324087
242,1.8910007274810656,1.1787303478461335,1.0282311178588472
243,1.051879253348491,0.47593600295417104,0.7836107644131197
244,0.38058207404243105,-0.0025622744190799468,0.14134271312867566
245,0.1288456318026587,-0.1371399149303069,0.028526933685669012
246,0.8001428111087184,0.2516399354354596,0.5914888429854253
247,0.29666992662917385,-0.28667062660944787,0.009538139125955141
248,-0.20680295785037117,-0.49601362296024515,-0.42832112366274416
249,-0.20680295785037117,-0.4810605517923311,-0.39146052245859353
250,-0.3746272526768863,-0.6006851211356439,-0.4718836523585587
251,-0.6263636949166587,-0.8249811886543553,-0.7634174982459324
252,-0.9620122845696887,-1.1240426120126372,-1.1398424256943807
253,-0.8781001371564311,-0.8548873309901835,-0.5902843713779519
254,-0.5424515475034012,-0.7502158328147848,0.04193078866899673
255,-0.2907151052636287,-0.5857320499677298,-0.23731619015032696
256,-0.20680295785037117,-0.4362013382885888,0.012889102871786991
257,-0.12289081043711379,-0.4062951959527606,-0.23061426265866308
258,-0.038978663023856226,-0.28667062660944787,-0.22838028682810863
259,-0.038978663023856226,-0.45115440945650287,-0.22838028682810863
260,-0.3746272526768863,-0.7502158328147848,-0.8605954468750571
261,-0.12289081043711379,-0.12218684376239283,-0.6561866583793122
262,-0.038978663023856226,-0.34648291128110414,-0.24178414181143604
263,0.29666992662917385,-0.12218684376239283,0.14581066478978488
264,1.723176432654551,0.7899504974803673,0.6071266737993075
265,1.387527843001521,0.460982931786257,0.6640930574784494
266,2.1427371697208386,0.9693873514953364,1.658212302075241
267,0.884054958521976,0.012390796748834098,0.655157154156231
268,-0.038978663023856226,-0.25676448427361964,-0.08093788201150577
269,-0.038978663023856226,-0.3315298401131901,-0.07646993035039654
270,-0.12289081043711379,-0.5558259076319015,-0.4361400390696853
271,-0.3746272526768863,-0.6754504769752143,-0.526616060207146
272,-1.0459244319829462,-1.1539487543484654,-1.1510123048471534
273,-1.213748726809461,-1.3184325371955206,-1.2169145918485138
274,-1.213748726809461,-1.3034794660276063,-1.2068617006110183
275,-1.2976608742227185,-1.3184325371955206,-1.2247335072554548
276,-1.0459244319829462,-1.1240426120126372,-0.9164448426389218
277,-0.5424515475034012,-0.7053566193110425,-0.5087442535627094
278,1.387527843001521,1.1936834190140477,0.9455740121283274
279,1.4714399904147786,1.2684487748536184,0.8450450997533709
280,-0.038978663023856226,-0.3614359824490183,-0.11779848321565645
281,-0.20680295785037117,-0.3913421247848464,-0.08652282158789225
282,0.04493348438940115,-0.07732763025865043,-0.026205474162918303
283,0.2127577792159163,0.0572500102525765,-0.19487064936978982
284,0.29666992662917385,0.296499148939202,0.15698054394255784
285,0.1288456318026587,0.19182765076380343,0.006187175380123131
286,0.29666992662917385,0.20678072193171745,0.18937319348559942
287,0.7162306636954613,0.3264052912750301,0.15474656811200338
288,1.8070885800678085,1.3133079883573606,1.000306419976915
289,2.3105614645473533,1.7768531945626973,1.240458821761533
290,2.058825022307581,1.8366654792343542,1.1231750906574172
291,1.219703548175006,0.7002320704728825,0.48760896686463684
292,0.04493348438940115,-0.21190527076987736,-0.0016317400268178004
293,-0.5424515475034012,-0.7950750463185271,-0.647250755057094
294,-0.7941879897431736,-0.8249811886543553,-0.7745873773987053
295,-0.8781001371564311,-1.0193711138372386,-0.9142108668083672
296,-0.9620122845696887,-1.0642303273409808,-0.8103309906875787
297,-1.1298365793962035,-1.2586202525238641,-1.0895779695069023
298,-1.213748726809461,-1.3034794660276063,-1.1767030268985312
299,-1.2976608742227185,-1.3333856083634346,-1.2627110963748829
300,-1.1298365793962035,-1.1539487543484654,-1.0594192957944153
301,-0.6263636949166587,-0.7203096904789565,-0.32109028379612403
302,0.9679671059352336,0.7151851416407968,0.9746156979255373
303,1.387527843001521,1.7768531945626973,1.4593884531558827
304,1.387527843001521,0.8348097109841095,1.1924283414046097
305,0.884054958521976,0.9693873514953364,0.883022688872799
306,0.6323185162822037,0.5058421452899994,0.9556269033658231
307,1.3036156955882634,0.9843404226632507,0.9444570242130502
308,0.884054958521976,0.3264052912750301,0.40271788530356256
309,0.1288456318026587,0.08715615258840459,0.08996126902592019
310,0.1288456318026587,-0.1371399149303069,-0.0016317400268178004
311,1.051879253348491,0.5207952164579135,0.6417532991729036
312,-0.038978663023856226,-0.10723377259447853,-0.15912703608091636
313,0.884054958521976,0.43107678945042893,-0.012801619179590742
314,1.051879253348491,0.625466714633312,0.5077147493396282
315,-0.12289081043711379,-0.22685834193779142,-0.3590678729155519
316,-0.45853940009014366,-0.6904035481431283,-0.5333179876988099
317,-0.5424515475034012,-0.6604974058073003,-0.48752148317244076
318,-0.6263636949166587,-0.6455443346393861,-0.5891673834626746
319,-0.7102758423299161,-0.7053566193110425,-0.5623596734960195
320,-0.7941879897431736,-1.0193711138372386,-0.9466035163514087
321,-1.0459244319829462,-1.1838548966842937,-1.004686887945828
322,-1.0459244319829462,-1.1689018255163794,-0.9253807459611401
323,-1.0459244319829462,-1.2436671813559501,-1.0192077308444327
324,-0.8781001371564311,-1.1689018255163794,-0.9320826734528039
325,-0.5424515475034012,-0.7352627616468708,-0.510978229393264
326,1.051879253348491,0.6404197858012264,0.541224386797947
327,2.1427371697208386,2.3002106854396906,1.0394009970116203
328,1.1357914007617487,0.5507013587937415,0.9835516012477554
329,-0.038978663023856226,-0.22685834193779142,0.08661030528008849
330,-0.2907151052636287,-0.4661074806244169,-0.16024402399619359
331,-0.12289081043711379,-0.09228070142656447,-0.00609969168792704
332,0.38058207404243105,0.2217337930996315,0.005070187464845901
333,-0.2907151052636287,-0.4661074806244169,-0.36353582457666117
334,0.5484063688689461,0.2516399354354596,0.7757918490061788
335,0.7162306636954613,0.5806075011295699,0.7110065499200956
336,0.8001428111087184,0.38621757594668654,0.270913311300842
337,2.1427371697208386,1.4179794865327593,1.4392826706808917
338,1.3036156955882634,0.7899504974803673,0.8472790755839257
339,0.6323185162822037,-0.09228070142656447,0.4473974019146543
340,-0.038978663023856226,-0.5259197652960733,-0.13678727777537047
341,-0.5424515475034012,-0.7651689039826989,-0.5243820843765916
342,-0.5424515475034012,-0.780121975150613,-0.5087442535627094
343,-0.6263636949166587,-1.0343241850051528,-0.9521884559277952
344,-0.9620122845696887,-1.1539487543484654,-0.9521884559277952
345,-0.9620122845696887,-1.1988079678522077,-1.0192077308444327
346,-1.1298365793962035,-1.2885263948596923,-1.2135636281026818
347,-1.1298365793962035,-1.3333856083634346,-1.2749979634429331
348,-1.0459244319829462,-1.2137610390201217,-0.9119768909778125
349,-0.5424515475034012,-0.8698404021580975,-0.40821534118775293
350,0.6323185162822037,0.23668686426754557,0.6730289608006679
351,1.3036156955882634,1.059105778502821,0.8316412447700435
352,0.38058207404243105,-0.16704605726613497,0.12793885814534825
353,-0.2907151052636287,-0.3614359824490183,0.03522886117733271
354,-0.45853940009014366,-0.5109666941281593,-0.30098450132113275
355,0.2127577792159163,-0.1371399149303069,0.012889102871786991
356,-0.038978663023856226,-0.24181141310570545,-0.25407100887948636
357,-0.038978663023856226,-0.21190527076987736,0.021825006194005313
358,0.2127577792159163,0.11706229492423294,0.12347090648423902
359,0.1288456318026587,-0.10723377259447853,-0.048545232468464185
360,0.884054958521976,0.8647158533199378,0.4507483656604863
361,3.065770791266671,2.22544532960012,1.4515695377489417
362,2.1427371697208386,1.9413369774097526,1.22928894260876
363,0.6323185162822037,0.04229693908466245,0.1558635560272806
364,-0.2907151052636287,-0.5707789787998157,-0.30768642881279645
365,-0.5424515475034012,-0.7352627616468708,-0.522148108546037
366,-0.038978663023856226,-0.6156381923035579,-0.41491726867941664
367,-0.3746272526768863,-0.7352627616468708,-0.4931064227488272
368,-0.5424515475034012,-0.8997465444939258,-0.6159750934293295
369,-1.0459244319829462,-1.1838548966842937,-1.0281436341666512
370,-0.9620122845696887,-1.079183398508895,-0.9153278547236445
371,-0.8781001371564311,-0.9595588291655822,-0.605922202191834
372,-0.7941879897431736,-0.8249811886543553,-0.18258378230173947
373,-0.2907151052636287,-0.42124826712067465,0.14581066478978488
374,1.219703548175006,0.924528137991594,1.240458821761533
375,1.6392642852412933,1.4927448423723297,1.6381065196002498
376,0.9679671059352336,0.8796689244878518,1.0338160574352337
377,0.8001428111087184,0.6852789993049685,0.5680320967646022
378,0.1288456318026587,0.2665930066033739,-0.226146310997554
379,0.2127577792159163,0.35631143361085843,-0.1457231810975888
380,-0.038978663023856226,-0.24181141310570545,-0.18258378230173947
381,-0.45853940009014366,-0.6754504769752143,-0.34901498167805634
382,0.04493348438940115,-0.10723377259447853,-0.16359498774202544
383,0.38058207404243105,0.2516399354354596,-0.055247159960128044
384,0.38058207404243105,0.20678072193171745,-0.06194908745179174
385,0.5484063688689461,0.3413583624429444,-0.048545232468464185
386,0.5484063688689461,0.20678072193171745,-0.14237221735175695
387,-0.2907151052636287,-0.5408728364639874,-0.3300261871183423
388,-0.5424515475034012,-0.7203096904789565,-0.5467218426821374
389,-0.6263636949166587,-0.7950750463185271,-0.6573036462945895
390,-0.2907151052636287,-0.6904035481431283,-0.33114317503361956
391,-0.7941879897431736,-0.9745119003334962,-0.6282619604973799
392,-0.45853940009014366,-0.7352627616468708,-0.5310840118682553
393,-0.6263636949166587,-0.8997465444939258,-0.5969862988696156
394,-0.6263636949166587,-0.8847934733260118,-0.7399607520251092
395,-0.8781001371564311,-1.1539487543484654,-1.0516003803874743
396,-0.7941879897431736,-1.0642303273409808,-0.7634174982459324
397,-0.5424515475034012,-0.8997465444939258,-0.6963982233292948
398,-0.2907151052636287,-0.45115440945650287,-0.24178414181143604
399,-0.12289081043711379,-0.181999128434049,-0.0440772808073551
400,0.2127577792159163,-0.0025622744190799468,-0.0195035466712546
401,0.29666992662917385,-0.06237455909073639,0.07879138987314725
402,0.1288456318026587,-0.12218684376239283,-0.18705173396284872
403,0.2127577792159163,0.012390796748834098,-0.24178414181143604
404,0.4644942214556886,0.446029860618343,0.08214235361897926
405,0.04493348438940115,-0.3614359824490183,-0.20268956477673075
406,0.29666992662917385,0.23668686426754557,-0.06641703911290099
407,0.29666992662917385,0.2516399354354596,0.2038940363842044
408,0.8001428111087184,0.4161237182825149,0.40383487321883976
409,1.051879253348491,0.625466714633312,0.6998366707673227
410,0.884054958521976,0.43107678945042893,0.4440464381688226
411,0.38058207404243105,-0.12218684376239283,0.1301728339759027
412,-0.12289081043711379,-0.3913421247848464,-0.29763353757530076
413,0.2127577792159163,-0.181999128434049,0.049749704075937665
414,0.38058207404243105,-0.16704605726613497,-0.01056764334903628
415,0.29666992662917385,-0.15209298609822092,-0.18705173396284872
416,-0.20680295785037117,-0.4362013382885888,-0.39146052245859353
417,0.2127577792159163,-0.1371399149303069,0.14134271312867566
418,-0.3746272526768863,-0.6305912634714721,-0.6025712384460021
419,-0.8781001371564311,-1.0193711138372386,-0.9443695405208541
420,-0.5424515475034012,-0.8847934733260118,-0.49087244691827275
421,-0.45853940009014366,-0.929652686829754,-0.3657698004072158
422,-0.45853940009014366,-0.6754504769752143,-0.19375366145451242
423,0.1288456318026587,-0.2717175554415337,0.06873849863565154
424,0.38058207404243105,-0.0025622744190799468,-0.0440772808073551
425,0.38058207404243105,-0.0025622744190799468,0.005070187464845901
426,-0.12289081043711379,-0.24181141310570545,-0.416034256594694
427,-0.3746272526768863,-0.6156381923035579,-0.6427828033959847
428,-0.7941879897431736,-0.8847934733260118,-0.8550105072986706
429,-0.45853940009014366,-0.6904035481431283,-0.6204430450904388
430,-0.3746272526768863,-0.8249811886543553,-0.6036882263612794
431,-0.5424515475034012,-0.780121975150613,-0.49869136232521366
432,-0.45853940009014366,-0.7203096904789565,-0.3836416070516524
433,-0.038978663023856226,-0.5259197652960733,-0.3534829333391654
434,-0.12289081043711379,-0.5558259076319015,-0.27641076718503227
435,-0.7102758423299161,-0.9146996156618398,-0.6461337671418165
436,-0.7102758423299161,-0.929652686829754,-0.662888585870976
437,-0.6263636949166587,-1.0044180426693246,-0.7198549695501181
438,-0.7102758423299161,-1.079183398508895,-0.8684143622819981
439,-1.0459244319829462,-1.2137610390201217,-1.1845219423054723
440,-1.1298365793962035,-1.2586202525238641,-1.1420764015249352
441,-0.9620122845696887,-1.2137610390201217,-1.0918119453374568
442,-1.0459244319829462,-1.228714110188036,-0.9801131538097275
443,-0.9620122845696887,-1.1689018255163794,-0.7511306311778823
444,-0.7102758423299161,-0.9745119003334962,-0.5277330481224234
445,0.884054958521976,0.8049035686482814,0.6797308882923316
446,1.9749128748943237,1.5824632693798146,1.3175309879156665
447,-0.2907151052636287,-0.6006851211356439,-0.12338342279204292
448,-0.2907151052636287,-0.5857320499677298,-0.16582896357258006
449,-0.3746272526768863,-0.5259197652960733,-0.0005147521115405697
450,-0.2907151052636287,-0.6156381923035579,-0.3434300421016699
451,-0.2907151052636287,-0.42124826712067465,-0.416034256594694
452,-0.20680295785037117,-0.6305912634714721,-0.25183703304893174
453,-0.3746272526768863,-0.6904035481431283,-0.28534667050725054
454,-0.3746272526768863,-0.5857320499677298,-0.33114317503361956
455,-0.038978663023856226,-0.24181141310570545,-0.27529377926975485
456,0.4644942214556886,-0.0025622744190799468,0.019591030363450692
457,0.2127577792159163,-0.21190527076987736,-0.24401811764199066
458,-0.20680295785037117,-0.6006851211356439,-0.3836416070516524
459,-0.5424515475034012,-0.8548873309901835,-0.5746465405640698
460,-0.6263636949166587,-0.8548873309901835,-0.7075681024820677
461,-0.7102758423299161,-1.0044180426693246,-0.8248518335861836
462,-0.7102758423299161,-1.0044180426693246,-0.7723534015681507
463,-0.9620122845696887,-1.1539487543484654,-0.9488374921819633
