"text"	"favorited"	"favoriteCount"	"replyToSN"	"created"	"truncated"	"replyToSID"	"id"	"replyToUID"	"statusSource"	"screenName"	"retweetCount"	"isRetweet"	"retweeted"	"longitude"	"latitude"
"RT @Unocoin: India’s rupee restrictions are boosting demand for bitcoin: https://t.co/Vh03bmUVMA"	FALSE	0	NA	2016-11-27 05:37:17	FALSE	NA	"802748105615511552"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"bitwarriorX"	12	TRUE	FALSE	NA	NA
"#demonetisation #India #500 #1000 #rupee #Modi #government #narendra #que #bank #people #suffer… https://t.co/HxKUucYOlF"	FALSE	0	NA	2016-11-27 05:37:06	FALSE	NA	"802748061692940288"	NA	"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>"	"knitinmitra"	0	FALSE	FALSE	"77.2089"	"28.6139"
"Yesterday morning.
saw a poor women.asking for money.
my pockets were empty
I haven't Single rupee.
I offered her Tea from paytm wallet.
������������"	FALSE	0	NA	2016-11-27 05:36:26	FALSE	NA	"802747893618601985"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"trunks9395"	0	FALSE	FALSE	NA	NA
"RT @IndiaExplained: If Modi really wanted to leave his mark on this demonetisation exercise, he should have introduced a 2002 rupee note"	FALSE	0	NA	2016-11-27 05:36:24	FALSE	NA	"802747884483452928"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"goeltm_tg"	103	TRUE	FALSE	NA	NA
"RT @free_thinker: Rupee hit an ALL-TIME LOW of 68.86 against the US dollar. Here's how Gujarat CM Narendra Modi reacted to this rupee wreck…"	FALSE	0	NA	2016-11-27 05:36:08	FALSE	NA	"802747818637021184"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"shailesh51087"	256	TRUE	FALSE	NA	NA
"RT @AashishKhetan: Sensex falls 192 points as rupee tumbles to all-time low, Nifty settles at 7,965"	FALSE	0	NA	2016-11-27 05:36:08	FALSE	NA	"802747814652575744"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"shailesh51087"	281	TRUE	FALSE	NA	NA
"New 2000 RUPEE NOTE Water Test - Waterproof? https://t.co/AyV8r2QfSV qua @YouTube"	FALSE	0	NA	2016-11-27 05:35:55	FALSE	NA	"802747763318353922"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"tu76757"	0	FALSE	FALSE	NA	NA
"RT @IndiaExplained: If Modi really wanted to leave his mark on this demonetisation exercise, he should have introduced a 2002 rupee note"	FALSE	0	NA	2016-11-27 05:35:55	FALSE	NA	"802747763062509568"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"smitatulsankar"	103	TRUE	FALSE	NA	NA
"RT @sardesairajdeep: 2 variants of 500 rupee note in market? 'Mistake' because of 'Rush'? Tell me this is not true! https://t.co/ddF31VDSEX"	FALSE	0	NA	2016-11-27 05:35:22	FALSE	NA	"802747624541618176"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"shailesh51087"	1025	TRUE	FALSE	NA	NA
"@Arnab_Goswamii @RatanSharda55 To make sure Cong cud execute its ideology of providing only 15 paise out of every rupee sactioned for people"	FALSE	1	"Arnab_Goswamii"	2016-11-27 05:35:00	FALSE	"802735272873971714"	"802747531776008193"	"793447637072486400"	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Agni_Missile"	0	FALSE	FALSE	NA	NA
"RT @act5theband: Just heard that 500 and 1000 rupee notes won't be legal anymore !
Good move btw"	FALSE	0	NA	2016-11-27 05:34:53	FALSE	NA	"802747501849677825"	NA	"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>"	"Emilia_fan_Act5"	3	TRUE	FALSE	NA	NA
"RT @FraiseEquities: Are you on holiday in India? How are you coping with the action to discontinue the 500 and 1000 rupee notes? reply http…"	FALSE	0	NA	2016-11-27 05:34:00	FALSE	NA	"802747281279549440"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"LightInTheSoul"	1	TRUE	FALSE	NA	NA
"#demonetisation #India #500 #1000 #rupee #Modi #government #narendra #que #bank #people #suffer… https://t.co/v5FVfNmj1J"	FALSE	0	NA	2016-11-27 05:33:56	FALSE	NA	"802747261570732032"	NA	"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>"	"knitinmitra"	0	FALSE	FALSE	"77.2089"	"28.6139"
"RT @Gurmeetramrahim: Great step taken by PM @narendramodi towards fighting corruption by surrendering 500 &amp; 1000 rupee notes. Highly apprec…"	FALSE	0	NA	2016-11-27 05:32:59	FALSE	NA	"802747024567390208"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"lalitpinsan295"	26617	TRUE	FALSE	NA	NA
"#demonetisation #India #500 #1000 #rupee #Modi #government #narendra #que #bank #people #suffer… https://t.co/9XfVH70UvO"	FALSE	0	NA	2016-11-27 05:32:23	FALSE	NA	"802746874067357696"	NA	"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>"	"knitinmitra"	0	FALSE	FALSE	"77.2089"	"28.6139"
"RT @FraiseEquities: #DeModitisation_March 
Rupee is near a record low as speculation increases of central bank intervention.
https://t.co/9…"	FALSE	0	NA	2016-11-27 05:31:39	FALSE	NA	"802746687735222272"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"LightInTheSoul"	155	TRUE	FALSE	NA	NA
"Now Playing on FunX Rotterdam Reggae : Do The Damn Thing
 - Rupee Ft. Lil Kim
 https://t.co/Y2B4smZA7k"	FALSE	0	NA	2016-11-27 05:31:14	FALSE	NA	"802746583846559744"	NA	"<a href=\"http://www.kneib.com/nowplaying\" rel=\"nofollow\">NowPlaying</a>"	"funxreggaeradio"	0	FALSE	FALSE	NA	NA
"The week that was: After strong volatility, rupee trend, FII flows to move market #stocks #tips #bse"	FALSE	1	NA	2016-11-27 05:31:08	FALSE	NA	"802746558605164544"	NA	"<a href=\"http://dlvr.it\" rel=\"nofollow\">dlvr.it</a>"	"STOCKSTIPS"	0	FALSE	FALSE	NA	NA
"RT @ram_ramanathan: @meerasanyal meera ji.. could this be true? https://t.co/jwdwycRn6j if so, it's really scary"	FALSE	0	NA	2016-11-27 05:31:03	FALSE	NA	"802746537159733248"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"JaveedAhmedM"	1	TRUE	FALSE	NA	NA
"RT @DikshitAshish: You'll be shocked to know why new notes of ₹500 have still not made it to ATMs &amp; banks! It'll take many more months!
htt…"	FALSE	0	NA	2016-11-27 05:30:57	FALSE	NA	"802746513415774208"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"AanndVanjape"	151	TRUE	FALSE	NA	NA
"RT @TheQuint: The new Rs 500 note is missing from circulation. | @DikshitAshish
https://t.co/T7uYsAOtNg"	FALSE	0	NA	2016-11-27 05:29:08	FALSE	NA	"802746053422247936"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"debendraprusty"	18	TRUE	FALSE	NA	NA
"RT @manakgupta: Delhi men caught with 2000 rupee notes worth 27 LAKHS...!!!!! https://t.co/5srl0F5vMU"	FALSE	0	NA	2016-11-27 05:29:02	FALSE	NA	"802746030932361216"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"dino_grey123"	126	TRUE	FALSE	NA	NA
"History of the rupee - wikipedia usd nzd exchange rate The history of the Rupee traces back to the Ancient India in circa 6th century ..."	FALSE	0	NA	2016-11-27 05:28:41	FALSE	NA	"802745942801682433"	NA	"<a href=\"http://getthatmoneyhoney.com/\" rel=\"nofollow\">RoderickNyman2222</a>"	"RoderickNyman"	0	FALSE	FALSE	NA	NA
"#demonetisation #India #500 #1000 #rupee #Modi #government #narendra #que #bank #people #suffer… https://t.co/dcuacX8oRO"	FALSE	0	NA	2016-11-27 05:28:40	FALSE	NA	"802745938871783424"	NA	"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>"	"knitinmitra"	0	FALSE	FALSE	"77.2089"	"28.6139"
"RT @IndiaExplained: If Modi really wanted to leave his mark on this demonetisation exercise, he should have introduced a 2002 rupee note"	FALSE	0	NA	2016-11-27 05:28:19	FALSE	NA	"802745847867965441"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"mgherkar"	103	TRUE	FALSE	NA	NA
"RT @sardesairajdeep: 2 variants of 500 rupee note in market? 'Mistake' because of 'Rush'? Tell me this is not true! https://t.co/ddF31VDSEX"	FALSE	0	NA	2016-11-27 05:27:53	FALSE	NA	"802745741789671424"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"abufulaan"	1025	TRUE	FALSE	NA	NA
"RT @IndiaExplained: If Modi really wanted to leave his mark on this demonetisation exercise, he should have introduced a 2002 rupee note"	FALSE	0	NA	2016-11-27 05:27:43	FALSE	NA	"802745699884335104"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"TTeerandaz"	103	TRUE	FALSE	NA	NA
"RT @IndiaExplained: If Modi really wanted to leave his mark on this demonetisation exercise, he should have introduced a 2002 rupee note"	FALSE	0	NA	2016-11-27 05:27:06	FALSE	NA	"802745542346313729"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"M_Anantkumar"	103	TRUE	FALSE	NA	NA
"RT @AshokTanwar_INC: How is demonetization effectively curbing corruption with fake currency being circulated in every nook and corner? htt…"	FALSE	0	NA	2016-11-27 05:26:59	FALSE	NA	"802745512571142144"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"IshwarBagri"	196	TRUE	FALSE	NA	NA
"RT @shufta20: Best thing about demonetisation is that we have begun to respect the ten n twenty rupee notes..We have begun to collect chill…"	FALSE	0	NA	2016-11-27 05:26:50	FALSE	NA	"802745476281794560"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Surajku60916171"	3	TRUE	FALSE	NA	NA
"RT @sauravfc: Is rupee really depreciated????
Eye opening data....
I can say in last two years two major strong  economy in this era were u…"	FALSE	0	NA	2016-11-27 05:26:46	FALSE	NA	"802745461148815360"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"sauravfc"	1	TRUE	FALSE	NA	NA
"Indian Vendors See Empty Stores and Blame a Rupee Ban https://t.co/Y8HcgQ9pGD"	FALSE	0	NA	2016-11-27 05:26:45	FALSE	NA	"802745455754887168"	NA	"<a href=\"http://dlvr.it\" rel=\"nofollow\">dlvr.it</a>"	"danny_taylor68"	0	FALSE	FALSE	NA	NA
"Indian Vendors See Empty Stores and Blame a Rupee Ban https://t.co/s9lslMBPqE"	FALSE	0	NA	2016-11-27 05:26:43	FALSE	NA	"802745448075141120"	NA	"<a href=\"http://dlvr.it\" rel=\"nofollow\">dlvr.it</a>"	"nytpopular"	0	FALSE	FALSE	NA	NA
"RT @SahilBulla: When life gives you lemons... you pay for it with a 500 rupee note."	FALSE	0	NA	2016-11-27 05:26:33	FALSE	NA	"802745405964304385"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"kalburgivinodh"	25	TRUE	FALSE	NA	NA
"RT @Gurmeetramrahim: Great step taken by PM @narendramodi towards fighting corruption by surrendering 500 &amp; 1000 rupee notes. Highly apprec…"	FALSE	0	NA	2016-11-27 05:25:42	FALSE	NA	"802745193099235328"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jyotiinsan268"	26617	TRUE	FALSE	NA	NA
"Rupeeさん(JP)最新のNORMAL戦績はCassiopeiaで8キル4デス6アシストの勝利です 。 https://t.co/TFIPED7vUC"	FALSE	0	NA	2016-11-27 05:25:39	FALSE	NA	"802745180222726145"	NA	"<a href=\"http://tol.orfx.jp/\" rel=\"nofollow\">[Tweet of Legends]リアルタイム戦績ツイート</a>"	"Rupeetan"	0	FALSE	FALSE	NA	NA
"@AamAadmiParty @scroll_in LOL it was the poor who were hoarding the 500/1000 rupee notes?"	FALSE	0	"AamAadmiParty"	2016-11-27 05:24:01	FALSE	"802670915959943169"	"802744769084411905"	"711694309"	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"prog_indian"	0	FALSE	FALSE	NA	NA
"RT @IndiaExplained: If Modi really wanted to leave his mark on this demonetisation exercise, he should have introduced a 2002 rupee note"	FALSE	0	NA	2016-11-27 05:23:57	FALSE	NA	"802744750814142464"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"yksingh26"	103	TRUE	FALSE	NA	NA
"RT @digvijaya_28: India Reels Under Modi's Rupee Whiplash https://t.co/pJZDu6xCfc"	FALSE	0	NA	2016-11-27 05:23:49	FALSE	NA	"802744717075095552"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"balrajbnaik"	78	TRUE	FALSE	NA	NA
"Please make them 1000 rupee notes������������ https://t.co/jru4lOf1BC"	FALSE	2	NA	2016-11-27 05:22:34	FALSE	NA	"802744401051009024"	NA	"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows</a>"	"swapnilman_"	0	FALSE	FALSE	NA	NA
"RT @jatinGour: I liked a @YouTube video from @jatingour https://t.co/bGSZfD8CZy How to identify Original 2000 Rupee Note:: Detect Fake or R…"	FALSE	0	NA	2016-11-27 05:22:27	FALSE	NA	"802744371778965504"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"jatinGour"	2	TRUE	FALSE	NA	NA
"RT @IndiaExplained: If Modi really wanted to leave his mark on this demonetisation exercise, he should have introduced a 2002 rupee note"	FALSE	0	NA	2016-11-27 05:22:14	FALSE	NA	"802744320264704001"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"bechainputli"	103	TRUE	FALSE	NA	NA
"RT @Sethinomics: #DemonetizationBenefits
1. Cheaper loans
2. Low inflation
3. Eventually stronger rupee
4. Cheaper Real-Estate
5. Reduction…"	FALSE	0	NA	2016-11-27 05:22:14	FALSE	NA	"802744317622173696"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"5xnewx"	2	TRUE	FALSE	NA	NA
"Bahraini Dinar and Indian Rupee: 1.00 BHD = 182.1 INR 100.0 INR = 0.55 BHD Converter"	FALSE	0	NA	2016-11-27 05:21:46	FALSE	NA	"802744200982892544"	NA	"<a href=\"http://www.google.com/\" rel=\"nofollow\">Google</a>"	"pravasamex"	0	FALSE	FALSE	NA	NA
"RT @Narendramodi_PM: The highlights of the responses to the question :- What do you think of the government’s move to demonetize old 500 an…"	FALSE	0	NA	2016-11-27 05:21:21	FALSE	NA	"802744095676440576"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Bhupender_SRawt"	40	TRUE	FALSE	NA	NA
"RT @tufailelif: The 2000-rupee note is a direct inducement to infusion of corruption in India's corrupt society. #Stop2000Note https://t.co…"	FALSE	0	NA	2016-11-27 05:21:03	FALSE	NA	"802744020636090368"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"rishidorje"	51	TRUE	FALSE	NA	NA
"RT @TheQuint: The new Rs 500 note is missing from circulation. | @DikshitAshish
https://t.co/T7uYsAOtNg"	FALSE	0	NA	2016-11-27 05:20:55	FALSE	NA	"802743985731235840"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"PoojaB1972"	18	TRUE	FALSE	NA	NA
"RT @doc_sandeep: Found In Ahmedabad Car: 500 Brand-New 2,000-Rupee Notes - NDTV https://t.co/xx0IxczevB"	FALSE	0	NA	2016-11-27 05:20:38	FALSE	NA	"802743916734783488"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"raj_bandari"	12	TRUE	FALSE	NA	NA
"RT @ShefVaidya: Line at a working ATM dispensing 100 rupee notes in #Kanchi this morning. Average wait time 8 mins. #DeMonetization https:/…"	FALSE	0	NA	2016-11-27 05:20:23	FALSE	NA	"802743853803442177"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"AmanK8886"	147	TRUE	FALSE	NA	NA
"RT @IndiaExplained: If Modi really wanted to leave his mark on this demonetisation exercise, he should have introduced a 2002 rupee note"	FALSE	0	NA	2016-11-27 05:19:48	FALSE	NA	"802743706151362560"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"jamsadm"	103	TRUE	FALSE	NA	NA
"RT @TheQuint: The new Rs 500 note is missing from circulation. | @DikshitAshish
https://t.co/T7uYsAOtNg"	FALSE	0	NA	2016-11-27 05:19:33	FALSE	NA	"802743644046266368"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"MohnishBaid"	18	TRUE	FALSE	NA	NA
"RT @Flyfiddlesticks: Where is / What is the end-goal, @narendramodi/@arunjaitley? 
What is CBM you'll start to restore Trust in the Rupee?…"	FALSE	0	NA	2016-11-27 05:19:21	FALSE	NA	"802743594591260673"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Flyfiddlesticks"	1	TRUE	FALSE	NA	NA
"@Deeptesh_WeOne 
sir good morning. ...mere group me 2000 se 2500 joining hua.he abhi v mera earning 30 rupee se 40 rupee he."	FALSE	0	"Deeptesh_WeOne"	2016-11-27 05:18:58	FALSE	NA	"802743498055315456"	"797159986438832128"	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"pravasKumarbeh3"	0	FALSE	FALSE	NA	NA
"RT @AAPKA_RK: GDP~Down
Jobs~Down
Rupee~Down
Trade~Down
Sensex~Down
Judiciary~Down
Executive~Down
Legislature~Down
Democracy~Down

#लल्लनटॉप…"	FALSE	0	NA	2016-11-27 05:18:20	FALSE	NA	"802743337161662464"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"amitcool97"	27	TRUE	FALSE	NA	NA
"RT @doc_sandeep: Found In Ahmedabad Car: 500 Brand-New 2,000-Rupee Notes - NDTV https://t.co/xx0IxczevB"	FALSE	0	NA	2016-11-27 05:18:01	FALSE	NA	"802743255909568513"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"VijayPr24762005"	12	TRUE	FALSE	NA	NA
"RT @IndiaExplained: If Modi really wanted to leave his mark on this demonetisation exercise, he should have introduced a 2002 rupee note"	FALSE	0	NA	2016-11-27 05:17:54	FALSE	NA	"802743228017446912"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"arifans_md"	103	TRUE	FALSE	NA	NA
"RT @doc_sandeep: Found In Ahmedabad Car: 500 Brand-New 2,000-Rupee Notes - NDTV https://t.co/xx0IxczevB"	FALSE	0	NA	2016-11-27 05:17:40	FALSE	NA	"802743171008630784"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"RajeshC77030672"	12	TRUE	FALSE	NA	NA
"RT @TheQuint: The new Rs 500 note is missing from circulation. | @DikshitAshish
https://t.co/T7uYsAOtNg"	FALSE	0	NA	2016-11-27 05:17:26	FALSE	NA	"802743111025758208"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"tjoseph0010"	18	TRUE	FALSE	NA	NA
"RT @doc_sandeep: Found In Ahmedabad Car: 500 Brand-New 2,000-Rupee Notes - NDTV https://t.co/xx0IxczevB"	FALSE	0	NA	2016-11-27 05:17:22	FALSE	NA	"802743095695523840"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"realactivex"	12	TRUE	FALSE	NA	NA
"RT @doc_sandeep: Found In Ahmedabad Car: 500 Brand-New 2,000-Rupee Notes - NDTV https://t.co/xx0IxczevB"	FALSE	0	NA	2016-11-27 05:16:34	FALSE	NA	"802742891844083712"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Sameer470"	12	TRUE	FALSE	NA	NA
"RT @IndiaExplained: If Modi really wanted to leave his mark on this demonetisation exercise, he should have introduced a 2002 rupee note"	FALSE	0	NA	2016-11-27 05:16:21	FALSE	NA	"802742836483399680"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"Adityadeciphers"	103	TRUE	FALSE	NA	NA
"RT @bishnoikuldeep: Foreign investors have sold Indian stocks worth nearly Rs. 13,000 crores since November 8, putting further pressure on…"	FALSE	0	NA	2016-11-27 05:15:38	FALSE	NA	"802742656015081472"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"sureshk20025491"	333	TRUE	FALSE	NA	NA
"RT @TheQuint: The new Rs 500 note is missing from circulation. | @DikshitAshish
https://t.co/T7uYsAOtNg"	FALSE	0	NA	2016-11-27 05:15:31	FALSE	NA	"802742629913923584"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"sulaimanmkhan"	18	TRUE	FALSE	NA	NA
"RT @TheQuint: The new Rs 500 note is missing from circulation. | @DikshitAshish
https://t.co/T7uYsAOtNg"	FALSE	0	NA	2016-11-27 05:13:54	FALSE	NA	"802742220486905856"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"aghora_"	18	TRUE	FALSE	NA	NA
"RT @doc_sandeep: Found In Ahmedabad Car: 500 Brand-New 2,000-Rupee Notes - NDTV https://t.co/xx0IxczevB"	FALSE	0	NA	2016-11-27 05:13:34	FALSE	NA	"802742138924474368"	NA	"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows Phone</a>"	"pankmishra"	12	TRUE	FALSE	NA	NA
"The new Rs 500 note is missing from circulation. | @DikshitAshish
https://t.co/T7uYsAOtNg"	FALSE	18	NA	2016-11-27 05:13:31	FALSE	NA	"802742126442254337"	NA	"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"	"TheQuint"	18	FALSE	FALSE	NA	NA
"RT @Rita_Banerji: 400,000 fake notes seized of the new ₹ 2,000 rupee just released to fight counterfeit money! https://t.co/QlFGTiHEDN http…"	FALSE	0	NA	2016-11-27 05:13:16	FALSE	NA	"802742060587499520"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"ATamariya"	6	TRUE	FALSE	NA	NA
"The week that was: After strong volatility, Re trend, FII flows to move mkt https://t.co/Tiqp8bXEjz #TopNews https://t.co/eUuNDXglCR"	FALSE	0	NA	2016-11-27 05:13:13	FALSE	NA	"802742048667222016"	NA	"<a href=\"http://dlvr.it\" rel=\"nofollow\">dlvr.it</a>"	"TopFinNews"	0	FALSE	FALSE	NA	NA
"RT @Gurmeetramrahim: Great step taken by PM @narendramodi towards fighting corruption by surrendering 500 &amp; 1000 rupee notes. Highly apprec…"	FALSE	0	NA	2016-11-27 05:13:11	FALSE	NA	"802742039813177344"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Ranjitkaurinsa4"	26617	TRUE	FALSE	NA	NA
"RT @ShefVaidya: Line at a working ATM dispensing 100 rupee notes in #Kanchi this morning. Average wait time 8 mins. #DeMonetization https:/…"	FALSE	0	NA	2016-11-27 05:13:09	FALSE	NA	"802742033454493696"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"MorakhiaDarshit"	147	TRUE	FALSE	NA	NA
"RT @doc_sandeep: Found In Ahmedabad Car: 500 Brand-New 2,000-Rupee Notes - NDTV https://t.co/xx0IxczevB"	FALSE	0	NA	2016-11-27 05:12:38	FALSE	NA	"802741903842283520"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"kagsuresh"	12	TRUE	FALSE	NA	NA
"RT @India_Policy: Rupee at 68: Sorry Chidu, you are as responsible as Pranab http://t.co/PKkeVbBqzr"	FALSE	0	NA	2016-11-27 05:12:36	FALSE	NA	"802741896091054081"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"ShivRajMathur1"	21	TRUE	FALSE	NA	NA
"RT @doc_sandeep: Found In Ahmedabad Car: 500 Brand-New 2,000-Rupee Notes - NDTV https://t.co/xx0IxczevB"	FALSE	0	NA	2016-11-27 05:12:18	FALSE	NA	"802741817816948736"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"anisaz9_basit"	12	TRUE	FALSE	NA	NA
"RT @DigitalAtheist_: Rupee Overvalued Despite Touching All-Time Low: Poll 
https://t.co/OrSexPKbdi
via @BloombergQuint https://t.co/EpTYfPm…"	FALSE	0	NA	2016-11-27 05:11:22	FALSE	NA	"802741585813204992"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"sandykash"	17	TRUE	FALSE	NA	NA
"Look at the size of 2000 rupee note! ������������ https://t.co/vmq3daVN9X"	FALSE	0	NA	2016-11-27 05:11:06	FALSE	NA	"802741518473699328"	NA	"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"	"GarvSeSecular"	0	FALSE	FALSE	NA	NA
"Found In Ahmedabad Car: 500 Brand-New 2,000-Rupee Notes - NDTV https://t.co/xx0IxczevB"	FALSE	3	NA	2016-11-27 05:11:00	FALSE	NA	"802741489960886276"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"doc_sandeep"	12	FALSE	FALSE	NA	NA
"RT @OfficeOfArjun: GDP~Down
Jobs~Down
Rupee~Down
Trade~Down
Sensex~Down
Judiciary~Down
Executive~Down
Legislature~Down
Democracy~Down

#लल्…"	FALSE	0	NA	2016-11-27 05:10:42	FALSE	NA	"802741416698855424"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"skmeena2008"	251	TRUE	FALSE	NA	NA
"The week that was: After strong volatility, Re trend, FII flows to move mkt https://t.co/5GL5Tenkh2"	FALSE	0	NA	2016-11-27 05:10:18	FALSE	NA	"802741313967898624"	NA	"<a href=\"http://ifttt.com\" rel=\"nofollow\">IFTTT</a>"	"ETNewsUpdates"	0	FALSE	FALSE	NA	NA
"RT @MIB_India: More #DemonetizationMythsBusted (4/5)

Myth: Fake 10 rupee coins circulating

Reality : clarified to be multiple designs htt…"	FALSE	0	NA	2016-11-27 05:09:46	FALSE	NA	"802741181280980992"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"surajbhan02"	183	TRUE	FALSE	NA	NA
"RT @IndiaExplained: If Modi really wanted to leave his mark on this demonetisation exercise, he should have introduced a 2002 rupee note"	FALSE	0	NA	2016-11-27 05:09:17	FALSE	NA	"802741060313067520"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"sidspeaksup"	103	TRUE	FALSE	NA	NA
