"text"	"favorited"	"favoriteCount"	"replyToSN"	"created"	"truncated"	"replyToSID"	"id"	"replyToUID"	"statusSource"	"screenName"	"retweetCount"	"isRetweet"	"retweeted"	"longitude"	"latitude"
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:42:09	FALSE	NA	"802794630450290689"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"bhuwanchand"	671	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:42:05	FALSE	NA	"802794612536606720"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"VivekGupta2001"	671	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:41:46	FALSE	NA	"802794534480543744"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Bhavin7795"	671	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:41:31	FALSE	NA	"802794468130881536"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"sK199209"	671	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:41:13	FALSE	NA	"802794392629063681"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"bantipathak"	671	TRUE	FALSE	NA	NA
"RT @MIB_India: More #DemonetizationMythsBusted (4/5)

Myth: Fake 10 rupee coins circulating

Reality : clarified to be multiple designs htt…"	FALSE	0	NA	2016-11-27 08:40:54	FALSE	NA	"802794315412021248"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"parama_biswas"	187	TRUE	FALSE	NA	NA
"RT @iAnkurSingh: Aftr reading Intellectuals I'm convinced had Economist MMS been PM 2004-14 instead of Chaiwala,Rupee wudnt hv fallen 44to…"	FALSE	0	NA	2016-11-27 08:40:32	FALSE	NA	"802794221115768832"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"sparsh9999"	25	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:40:31	FALSE	NA	"802794216380395520"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"rakeshhranjan"	671	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:40:28	FALSE	NA	"802794207068815360"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"girishglg"	671	TRUE	FALSE	NA	NA
"RT @divyajn07: Rupee hits record low against dollar, may touch Rs70 in near term
https://t.co/9IAG6nIsPV"	FALSE	0	NA	2016-11-27 08:40:19	FALSE	NA	"802794166073708544"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"indigokores"	12	TRUE	FALSE	NA	NA
"RT @iAnkurSingh: Aftr reading Intellectuals I'm convinced had Economist MMS been PM 2004-14 instead of Chaiwala,Rupee wudnt hv fallen 44to…"	FALSE	0	NA	2016-11-27 08:40:15	FALSE	NA	"802794153230958592"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"shahsamkit"	25	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:40:13	FALSE	NA	"802794143697113088"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"rkp8143"	671	TRUE	FALSE	NA	NA
"RT @ThyMuser: Today's invalidation of the biggest Rupee denominations at 2 hours notice will drive black money hoarded as gold &amp; real estat…"	FALSE	0	NA	2016-11-27 08:40:13	FALSE	NA	"802794143542083584"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"BarbaraBrenp"	1	TRUE	FALSE	NA	NA
"RT @divyajn07: Rupee hits record low against dollar, may touch Rs70 in near term
https://t.co/9IAG6nIsPV"	FALSE	0	NA	2016-11-27 08:40:09	FALSE	NA	"802794127779733504"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"ikumarashok"	12	TRUE	FALSE	NA	NA
"RT @divyajn07: Rupee hits record low against dollar, may touch Rs70 in near term
https://t.co/9IAG6nIsPV"	FALSE	0	NA	2016-11-27 08:40:09	FALSE	NA	"802794124474626048"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"KapindraVerma"	12	TRUE	FALSE	NA	NA
"Govt of India : Remove Devanagari Numerals and Hindi Imposition from Rupee Notes - Sign the ... https://t.co/luYS7SAng6 via @ChangeOrg_India"	FALSE	0	NA	2016-11-27 08:40:01	FALSE	NA	"802794094401503232"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"balajimuruganu"	0	FALSE	FALSE	NA	NA
"RT @AxisBank: Here are some FAQs to help you with the demonetization of 500/1000 rupee notes. Take a look. https://t.co/8XkKjD9KHT"	FALSE	0	NA	2016-11-27 08:39:46	FALSE	NA	"802794028781764608"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Bharathsupergbk"	60	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:39:35	FALSE	NA	"802793983747334144"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"ashokzephyr"	671	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:39:16	FALSE	NA	"802793902465892352"	NA	"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>"	"kaushalkumarya"	671	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:38:58	FALSE	NA	"802793828264640512"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"dhruvalp3"	671	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:38:54	FALSE	NA	"802793810635784192"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"VIRAJSINGH95"	671	TRUE	FALSE	NA	NA
"RT @TheQuint: The new Rs 500 note is missing from circulation. | @DikshitAshish
https://t.co/T7uYsAOtNg"	FALSE	0	NA	2016-11-27 08:38:54	FALSE	NA	"802793810501607424"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"gochangeindia"	21	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:38:53	FALSE	NA	"802793807544582144"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Sandeep1481996"	671	TRUE	FALSE	NA	NA
"RT @divyajn07: Rupee hits record low against dollar, may touch Rs70 in near term
https://t.co/9IAG6nIsPV"	FALSE	0	NA	2016-11-27 08:38:30	FALSE	NA	"802793711180484609"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"Pawansh07"	12	TRUE	FALSE	NA	NA
"RT @IndiaExplained: If Modi really wanted to leave his mark on this demonetisation exercise, he should have introduced a 2002 rupee note"	FALSE	0	NA	2016-11-27 08:38:27	FALSE	NA	"802793698517983232"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"rajeevsharma845"	116	TRUE	FALSE	NA	NA
"RT @ETMarkets: #Rupee to breach 70-mark by Dec, touch 72.50 by 2017-end: @DeutscheBank
https://t.co/EdcPwm4t30 https://t.co/TAEnmM3sSo"	FALSE	0	NA	2016-11-27 08:38:13	FALSE	NA	"802793638900232193"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"firdfard1"	38	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:38:02	FALSE	NA	"802793593954074624"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"deepforever2009"	671	TRUE	FALSE	NA	NA
"RT @IndiaExplained: If Modi really wanted to leave his mark on this demonetisation exercise, he should have introduced a 2002 rupee note"	FALSE	0	NA	2016-11-27 08:37:53	FALSE	NA	"802793556280627201"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"JonahRogues"	116	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:37:49	FALSE	NA	"802793539495141376"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"abhisunny1"	671	TRUE	FALSE	NA	NA
"RT @TheQuint: The new Rs 500 note is missing from circulation. | @DikshitAshish
https://t.co/T7uYsAOtNg"	FALSE	0	NA	2016-11-27 08:37:45	FALSE	NA	"802793523502260224"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"jhon23camp"	21	TRUE	FALSE	NA	NA
"RT @thehindubiz: #Rupee to breach 70-mark by Dec, touch 72.50 by 2017-end: Report - https://t.co/jPLtDnZdjq"	FALSE	0	NA	2016-11-27 08:37:32	FALSE	NA	"802793467076218880"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"RSKALHA"	22	TRUE	FALSE	NA	NA
"@IndiaExplained @JhaSanjay how about 1984 rupee note or 1947 note"	FALSE	0	"IndiaExplained"	2016-11-27 08:37:29	FALSE	"802712064959528960"	"802793455785299968"	"2503480063"	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"hindustaniyat"	0	FALSE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:37:20	FALSE	NA	"802793418900590593"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"ApNaYaT"	671	TRUE	FALSE	NA	NA
"RT @saikatd: The ₹ hit a record low, expected to go down further. Does India still have an RBI, or does it just suck it in?
https://t.co/H8…"	FALSE	0	NA	2016-11-27 08:37:19	FALSE	NA	"802793413598773248"	NA	"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>"	"riyazqureshi"	31	TRUE	FALSE	NA	NA
"#Looking to #exchange your #500 #rupee #notes?
https://t.co/Pq9ZNTsbjJ https://t.co/U8Qh2xZ68H"	FALSE	0	NA	2016-11-27 08:37:17	FALSE	NA	"802793403897511936"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"hipvermerir"	0	FALSE	FALSE	NA	NA
"RT @ETMarkets: #Rupee to breach 70-mark by Dec, touch 72.50 by 2017-end: @DeutscheBank
https://t.co/EdcPwm4t30 https://t.co/TAEnmM3sSo"	FALSE	0	NA	2016-11-27 08:37:14	FALSE	NA	"802793390777581568"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"DilawarTalkies"	38	TRUE	FALSE	NA	NA
"Twinkle Khanna's Blog On Roohafza-Colored Rs. 2,000 Notes  https://t.co/XaEeQMN3Ng via @indiatimes"	FALSE	0	NA	2016-11-27 08:37:11	FALSE	NA	"802793378177892352"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"Shayzoom9011"	0	FALSE	FALSE	NA	NA
"RT @ETMarkets: #Rupee to breach 70-mark by Dec, touch 72.50 by 2017-end: @DeutscheBank
https://t.co/EdcPwm4t30 https://t.co/TAEnmM3sSo"	FALSE	0	NA	2016-11-27 08:36:59	FALSE	NA	"802793328165191680"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"JyotiPr98869887"	38	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:36:31	FALSE	NA	"802793212557529088"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"Kubervishwas"	671	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:36:22	FALSE	NA	"802793172237774848"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"sorukushwaha"	671	TRUE	FALSE	NA	NA
"RT @TheQuint: The new Rs 500 note is missing from circulation. | @DikshitAshish
https://t.co/T7uYsAOtNg"	FALSE	0	NA	2016-11-27 08:36:15	FALSE	NA	"802793144651649025"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"jvsk3"	21	TRUE	FALSE	NA	NA
"RT @iAnkurSingh: Aftr reading Intellectuals I'm convinced had Economist MMS been PM 2004-14 instead of Chaiwala,Rupee wudnt hv fallen 44to…"	FALSE	0	NA	2016-11-27 08:36:06	FALSE	NA	"802793105120296960"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"lakshmisrikant7"	25	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:35:35	FALSE	NA	"802792977919660035"	NA	"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows</a>"	"himdxt85"	671	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:35:26	FALSE	NA	"802792940393418752"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"deathcabfocutie"	671	TRUE	FALSE	NA	NA
"RT @ETMarkets: #Rupee to breach 70-mark by Dec, touch 72.50 by 2017-end: @DeutscheBank
https://t.co/EdcPwm4t30 https://t.co/TAEnmM3sSo"	FALSE	0	NA	2016-11-27 08:35:10	FALSE	NA	"802792870998671360"	NA	"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>"	"Tamil1947"	38	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:35:06	FALSE	NA	"802792854745587712"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"pateljigar47"	671	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:34:49	FALSE	NA	"802792784818278400"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"BhanuBJPU"	671	TRUE	FALSE	NA	NA
"RT @iAnkurSingh: Aftr reading Intellectuals I'm convinced had Economist MMS been PM 2004-14 instead of Chaiwala,Rupee wudnt hv fallen 44to…"	FALSE	0	NA	2016-11-27 08:34:35	FALSE	NA	"802792723363209216"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"sharad91mishra"	25	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:34:25	FALSE	NA	"802792684909891584"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"AshishKarandik1"	671	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:34:24	FALSE	NA	"802792678005952512"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"mtomarchauhan"	671	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:34:13	FALSE	NA	"802792633001050112"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"zaverjgd"	671	TRUE	FALSE	NA	NA
"RT @IndiaExplained: If Modi really wanted to leave his mark on this demonetisation exercise, he should have introduced a 2002 rupee note"	FALSE	0	NA	2016-11-27 08:33:57	FALSE	NA	"802792565078573056"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"kchandra56"	116	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:33:43	FALSE	NA	"802792505095950336"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"pathakgp"	671	TRUE	FALSE	NA	NA
"RT @iAnkurSingh: Aftr reading Intellectuals I'm convinced had Economist MMS been PM 2004-14 instead of Chaiwala,Rupee wudnt hv fallen 44to…"	FALSE	0	NA	2016-11-27 08:33:38	FALSE	NA	"802792484766040065"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"SinghMayank_"	25	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:33:37	FALSE	NA	"802792481062584320"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"pandyasab"	671	TRUE	FALSE	NA	NA
"RT @narendramodi: In sync with what most people asked, today's #MannKiBaat was centred around the decision on 500 &amp; 1000 Rupee notes. https…"	FALSE	0	NA	2016-11-27 08:33:20	FALSE	NA	"802792410430455808"	NA	"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"	"ramraj007"	671	TRUE	FALSE	NA	NA
"@POOetryman 2000 rupee Indian currency notes :)"	FALSE	1	"POOetryman"	2016-11-27 08:33:09	FALSE	"802791702519889920"	"802792364863434752"	"195409987"	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"AnaMyID"	0	FALSE	FALSE	NA	NA
