index,guestId,roomId,rating,timestamp
3,14,1,1707363896.3979661
4,14,1,1707363896.397973
5,14,2,1707363896.3979788
6,14,0,1707363896.397986
7,14,4,1707363896.3979928
8,14,3,1707363896.3980002
9,14,1,1707363896.3980072
10,14,0,1707363896.398014
11,14,2,1707363896.3980212
12,14,1,1707363896.3980281
13,14,2,1707363896.398035
14,14,3,1707363896.3980422
15,14,4,1707363896.398048
16,14,1,1707363896.3980548
17,14,1,1707363896.398062
18,14,3,1707363896.398069
19,14,0,1707363896.3980749
1,15,4,1707363896.3981068
2,15,1,1707363896.3981152
3,15,4,1707363896.398122
4,15,1,1707363896.398129
5,15,4,1707363896.3981361
6,15,2,1707363896.3981419
7,15,1,1707363896.398149
8,15,4,1707363896.398156
9,15,0,1707363896.3981628
10,15,2,1707363896.398169
11,15,2,1707363896.398176
12,15,0,1707363896.3981829
13,15,4,1707363896.398189
14,15,3,1707363896.398196
15,15,0,1707363896.398203
16,15,4,1707363896.39821
17,15,0,1707363896.398216
18,15,0,1707363896.3982232
19,15,1,1707363896.39823
1,16,4,1707363896.398262
2,16,3,1707363896.398269
3,16,1,1707363896.398276
4,16,0,1707363896.398283
5,16,0,1707363896.39829
6,16,0,1707363896.398296
7,16,4,1707363896.398303
8,16,4,1707363896.39831
9,16,1,1707363896.398317
10,16,3,1707363896.398324
11,16,1,1707363896.3983302
12,16,2,1707363896.3983371
13,16,0,1707363896.398344
14,16,0,1707363896.3983512
15,16,0,1707363896.398358
16,16,1,1707363896.398365
17,16,1,1707363896.398371
18,16,0,1707363896.398378
19,16,1,1707363896.3983848
1,17,4,1707363896.398417
2,17,4,1707363896.3984241
3,17,1,1707363896.3984451
4,17,0,1707363896.398452
5,17,1,1707363896.398459
6,17,1,1707363896.398466
7,17,1,1707363896.398473
8,17,2,1707363896.39848
9,17,4,1707363896.398487
10,17,3,1707363896.3984928
11,17,3,1707363896.3985002
12,17,2,1707363896.398507
13,17,1,1707363896.3985128
14,17,2,1707363896.39852
15,17,2,1707363896.398527
16,17,0,1707363896.3985338
17,17,4,1707363896.39854
18,17,3,1707363896.398547
19,17,1,1707363896.398554
1,18,3,1707363896.398587
2,18,3,1707363896.398633
3,18,4,1707363896.3986402
4,18,3,1707363896.398648
5,18,3,1707363896.398654
6,18,2,1707363896.3986611
7,18,4,1707363896.398668
8,18,0,1707363896.398675
9,18,1,1707363896.398682
10,18,3,1707363896.398689
11,18,1,1707363896.398696
12,18,0,1707363896.398703
13,18,1,1707363896.39871
14,18,0,1707363896.398716
15,18,2,1707363896.3987231
16,18,3,1707363896.39873
17,18,0,1707363896.398737
18,18,1,1707363896.398744
19,18,3,1707363896.398751
1,19,2,1707363896.398784
2,19,3,1707363896.3987908
3,19,0,1707363896.398798
4,19,2,1707363896.398816
5,19,1,1707363896.398823
6,19,2,1707363896.3988302
7,19,2,1707363896.398837
8,19,4,1707363896.398844
9,19,2,1707363896.3988512
10,19,2,1707363896.398858
11,19,3,1707363896.398865
12,19,1,1707363896.398871
13,19,3,1707363896.3988779
14,19,3,1707363896.398885
15,19,0,1707363896.398892
16,19,3,1707363896.3988988
17,19,4,1707363896.3989062
18,19,4,1707363896.398912
19,19,0,1707363896.3989189
1,20,1,1707363896.398953
2,20,1,1707363896.39896
3,20,3,1707363896.398967
4,20,3,1707363896.398974
5,20,3,1707363896.398981
6,20,1,1707363896.398987
7,20,2,1707363896.398994
8,20,4,1707363896.3990011
9,20,2,1707363896.399008
10,20,2,1707363896.399015
11,20,1,1707363896.399022
12,20,2,1707363896.399029
13,20,0,1707363896.399035
14,20,3,1707363896.3990421
15,20,0,1707363896.399049
16,20,4,1707363896.399056
17,20,3,1707363896.399063
18,20,2,1707363896.39907
19,20,4,1707363896.399076
1,21,3,1707363896.3991082
2,21,2,1707363896.399116
3,21,0,1707363896.399123
4,21,3,1707363896.39913
5,21,2,1707363896.399136
6,21,0,1707363896.399143
7,21,4,1707363896.3991501
8,21,4,1707363896.399157
9,21,4,1707363896.399164
10,21,4,1707363896.399171
11,21,1,1707363896.399177
12,21,3,1707363896.399184
13,21,3,1707363896.3991911
14,21,1,1707363896.399198
15,21,2,1707363896.3992052
16,21,2,1707363896.3992121
17,21,4,1707363896.3992178
18,21,0,1707363896.399225
19,21,2,1707363896.399232
1,22,0,1707363896.399264
2,22,3,1707363896.399272
3,22,0,1707363896.399279
4,22,3,1707363896.399286
5,22,1,1707363896.399292
6,22,1,1707363896.3992991
7,22,4,1707363896.399306
8,22,2,1707363896.399313
9,22,4,1707363896.3993201
10,22,3,1707363896.3993258
11,22,4,1707363896.3993332
12,22,0,1707363896.39934
13,22,3,1707363896.3993468
14,22,1,1707363896.399353
15,22,2,1707363896.39936
16,22,3,1707363896.3993669
17,22,3,1707363896.399374
18,22,0,1707363896.399381
19,22,2,1707363896.3993878
1,23,1,1707363896.39942
2,23,3,1707363896.3994272
3,23,3,1707363896.399434
4,23,0,1707363896.399441
5,23,4,1707363896.3994482
6,23,1,1707363896.3994539
7,23,2,1707363896.399461
8,23,3,1707363896.399468
9,23,3,1707363896.3994749
10,23,1,1707363896.399481
11,23,4,1707363896.399488
12,23,3,1707363896.399495
13,23,1,1707363896.399501
14,23,0,1707363896.399508
15,23,4,1707363896.3995159
16,23,2,1707363896.399523
17,23,3,1707363896.399529
18,23,1,1707363896.3995361
19,23,0,1707363896.399543
1,24,2,1707363896.399575
2,24,1,1707363896.399582
3,24,1,1707363896.399589
4,24,2,1707363896.399596
5,24,0,1707363896.399603
6,24,0,1707363896.39961
7,24,4,1707363896.399616
8,24,3,1707363896.399623
9,24,2,1707363896.39963
10,24,2,1707363896.399637
11,24,2,1707363896.399643
12,24,0,1707363896.39965
13,24,3,1707363896.399657
14,24,4,1707363896.3996632
15,24,1,1707363896.3996701
16,24,1,1707363896.399678
17,24,2,1707363896.3996842
18,24,3,1707363896.399691
19,24,0,1707363896.399698
1,25,3,1707363896.39973
2,25,3,1707363896.3997371
3,25,0,1707363896.399744
4,25,2,1707363896.399751
5,25,3,1707363896.3997571
6,25,1,1707363896.399764
7,25,0,1707363896.399771
8,25,4,1707363896.3997781
9,25,2,1707363896.399785
10,25,0,1707363896.399791
11,25,4,1707363896.399798
12,25,4,1707363896.3998048
13,25,3,1707363896.399812
14,25,3,1707363896.399819
15,25,3,1707363896.3998249
16,25,0,1707363896.399832
17,25,0,1707363896.399839
18,25,2,1707363896.3998458
19,25,3,1707363896.399852
1,26,4,1707363896.399884
2,26,1,1707363896.399891
3,26,2,1707363896.399898
4,26,0,1707363896.399905
5,26,2,1707363896.3999119
6,26,2,1707363896.399919
7,26,2,1707363896.399926
8,26,2,1707363896.399932
9,26,1,1707363896.399939
10,26,3,1707363896.399946
11,26,4,1707363896.399953
12,26,2,1707363896.39996
13,26,2,1707363896.399966
14,26,2,1707363896.3999732
15,26,3,1707363896.39998
16,26,0,1707363896.399987
17,26,0,1707363896.3999941
18,26,1,1707363896.4
19,26,0,1707363896.400007
1,27,2,1707363896.400039
2,27,2,1707363896.400046
3,27,2,1707363896.400054
4,27,1,1707363896.400061
5,27,2,1707363896.400068
6,27,0,1707363896.400074
7,27,3,1707363896.400081
8,27,3,1707363896.400088
9,27,4,1707363896.400095
10,27,0,1707363896.4001012
11,27,2,1707363896.400108
12,27,3,1707363896.400115
13,27,0,1707363896.4001222
14,27,3,1707363896.400129
15,27,2,1707363896.4001348
16,27,3,1707363896.4001422
17,27,4,1707363896.400149
18,27,4,1707363896.400156
19,27,3,1707363896.400162
1,28,0,1707363896.400194
2,28,0,1707363896.400202
3,28,0,1707363896.400209
4,28,3,1707363896.4002151
5,28,0,1707363896.400222
6,28,2,1707363896.4002292
7,28,4,1707363896.4002361
8,28,2,1707363896.4002419
9,28,0,1707363896.400249
10,28,2,1707363896.400256
11,28,0,1707363896.4002628
12,28,3,1707363896.40027
13,28,2,1707363896.400276
14,28,3,1707363896.4002829
15,28,3,1707363896.40029
16,28,1,1707363896.400297
17,28,0,1707363896.4003031
18,28,4,1707363896.40031
19,28,0,1707363896.400317
1,29,4,1707363896.400349
2,29,0,1707363896.400356
3,29,3,1707363896.400363
4,29,2,1707363896.40037
5,29,2,1707363896.400377
6,29,1,1707363896.400383
7,29,4,1707363896.40039
8,29,4,1707363896.400397
9,29,4,1707363896.400403
10,29,3,1707363896.4004102
11,29,4,1707363896.400417
12,29,2,1707363896.400424
13,29,3,1707363896.40043
14,29,0,1707363896.4004369
15,29,4,1707363896.4004438
16,29,4,1707363896.40045
17,29,0,1707363896.400457
18,29,4,1707363896.4004638
19,29,0,1707363896.40047
1,30,3,1707363896.400502
2,30,2,1707363896.4005089
3,30,0,1707363896.400516
4,30,1,1707363896.400523
5,30,0,1707363896.4005299
6,30,4,1707363896.400537
7,30,3,1707363896.400544
8,30,3,1707363896.4005508
9,30,0,1707363896.400558
10,30,2,1707363896.400565
11,30,1,1707363896.4005709
12,30,3,1707363896.400578
13,30,4,1707363896.400585
14,30,4,1707363896.4005919
15,30,2,1707363896.400598
16,30,3,1707363896.400605
17,30,0,1707363896.400612
18,30,4,1707363896.400619
19,30,2,1707363896.400625
1,31,3,1707363896.400657
2,31,3,1707363896.400665
3,31,3,1707363896.400671
4,31,3,1707363896.400678
5,31,3,1707363896.400685
6,31,4,1707363896.400692
7,31,2,1707363896.4006982
8,31,3,1707363896.400705
9,31,1,1707363896.400712
10,31,1,1707363896.4007192
11,31,2,1707363896.400725
12,31,0,1707363896.4007318
13,31,0,1707363896.400739
14,31,0,1707363896.4007459
15,31,1,1707363896.4007528
16,31,0,1707363896.400759
17,31,4,1707363896.400766
18,31,3,1707363896.400773
19,31,1,1707363896.400779
1,32,2,1707363896.400811
2,32,2,1707363896.4008179
3,32,3,1707363896.400825
4,32,1,1707363896.400832
5,32,0,1707363896.4008389
6,32,0,1707363896.400846
7,32,4,1707363896.400852
8,32,4,1707363896.4008589
9,32,0,1707363896.400866
10,32,2,1707363896.400873
11,32,2,1707363896.4008791
12,32,4,1707363896.400886
13,32,3,1707363896.400893
14,32,0,1707363896.4009001
15,32,4,1707363896.400907
16,32,4,1707363896.400913
17,32,0,1707363896.4009202
18,32,0,1707363896.400927
19,32,2,1707363896.400934
1,33,3,1707363896.4009652
2,33,3,1707363896.400973
3,33,0,1707363896.40098
4,33,1,1707363896.4009862
5,33,4,1707363896.400993
6,33,4,1707363896.401
7,33,0,1707363896.4010072
8,33,1,1707363896.401014
9,33,2,1707363896.401021
10,33,0,1707363896.401027
11,33,0,1707363896.4010339
12,33,4,1707363896.4010408
13,33,0,1707363896.401048
14,33,0,1707363896.401054
15,33,0,1707363896.401061
16,33,4,1707363896.401068
17,33,2,1707363896.401074
18,33,2,1707363896.401081
19,33,0,1707363896.401088
1,34,4,1707363896.40112
2,34,2,1707363896.4011269
3,34,2,1707363896.401134
4,34,2,1707363896.401141
5,34,4,1707363896.4011478
6,34,4,1707363896.401155
7,34,0,1707363896.401162
8,34,3,1707363896.4011688
9,34,2,1707363896.401175
10,34,3,1707363896.401182
11,34,4,1707363896.401189
12,34,4,1707363896.401196
13,34,4,1707363896.401202
14,34,3,1707363896.401209
15,34,4,1707363896.401216
16,34,0,1707363896.401222
17,34,4,1707363896.401252
18,34,1,1707363896.401259
19,34,3,1707363896.4012659
1,35,1,1707363896.4013
2,35,4,1707363896.4013069
3,35,0,1707363896.401314
4,35,2,1707363896.401321
5,35,4,1707363896.401328
6,35,0,1707363896.401335
7,35,3,1707363896.401342
8,35,1,1707363896.401349
9,35,1,1707363896.401355
10,35,1,1707363896.401362
11,35,3,1707363896.401369
12,35,0,1707363896.401376
13,35,3,1707363896.401383
14,35,1,1707363896.40139
15,35,4,1707363896.401396
16,35,2,1707363896.401403
17,35,3,1707363896.40141
18,35,3,1707363896.401417
19,35,0,1707363896.401424
1,36,0,1707363896.4014552
2,36,3,1707363896.401463
3,36,1,1707363896.40147
4,36,2,1707363896.401477
5,36,0,1707363896.401484
6,36,1,1707363896.401491
7,36,4,1707363896.4014971
8,36,0,1707363896.401504
9,36,1,1707363896.401511
10,36,1,1707363896.401518
11,36,2,1707363896.401525
12,36,2,1707363896.401532
13,36,4,1707363896.4015381
14,36,1,1707363896.401545
15,36,1,1707363896.401552
16,36,2,1707363896.401558
17,36,0,1707363896.4015648
18,36,0,1707363896.401572
19,36,3,1707363896.401579
1,37,2,1707363896.401611
2,37,3,1707363896.401618
3,37,2,1707363896.4016252
4,37,4,1707363896.401632
5,37,1,1707363896.401639
6,37,4,1707363896.401645
7,37,2,1707363896.4016519
8,37,1,1707363896.4016588
9,37,0,1707363896.4016662
10,37,0,1707363896.401672
11,37,3,1707363896.401679
12,37,2,1707363896.401686
13,37,2,1707363896.4016929
14,37,0,1707363896.4017
15,37,4,1707363896.401706
16,37,1,1707363896.401713
17,37,4,1707363896.40172
18,37,4,1707363896.401727
19,37,0,1707363896.4017332
1,38,0,1707363896.401765
2,38,0,1707363896.401772
3,38,3,1707363896.401779
4,38,4,1707363896.401786
5,38,2,1707363896.401793
6,38,1,1707363896.4018
7,38,3,1707363896.401807
8,38,2,1707363896.401813
9,38,4,1707363896.40182
10,38,0,1707363896.401827
11,38,4,1707363896.401834
12,38,1,1707363896.4018402
13,38,3,1707363896.4018471
14,38,3,1707363896.401854
15,38,1,1707363896.40186
16,38,2,1707363896.401867
17,38,2,1707363896.4018738
18,38,3,1707363896.401881
19,38,3,1707363896.401888
1,39,0,1707363896.40192
2,39,2,1707363896.401927
3,39,1,1707363896.4019341
4,39,2,1707363896.401941
5,39,0,1707363896.401948
6,39,3,1707363896.4019551
7,39,3,1707363896.4019608
8,39,0,1707363896.4019682
9,39,1,1707363896.4019752
10,39,3,1707363896.401982
11,39,4,1707363896.401988
12,39,3,1707363896.401995
13,39,4,1707363896.4020019
14,39,0,1707363896.402009
15,39,0,1707363896.402016
16,39,3,1707363896.4020228
17,39,2,1707363896.40203
18,39,4,1707363896.402036
19,39,1,1707363896.4020429
1,40,3,1707363896.4020748
2,40,1,1707363896.402082
3,40,3,1707363896.4020889
4,40,2,1707363896.402096
5,40,2,1707363896.402103
6,40,2,1707363896.4021099
7,40,2,1707363896.402116
8,40,0,1707363896.402123
9,40,0,1707363896.40213
10,40,4,1707363896.402137
11,40,1,1707363896.402144
12,40,3,1707363896.4021509
13,40,3,1707363896.402158
14,40,0,1707363896.402165
15,40,3,1707363896.402171
16,40,0,1707363896.402178
17,40,4,1707363896.402185
18,40,1,1707363896.4021919
19,40,4,1707363896.402199
1,41,2,1707363896.40223
2,41,2,1707363896.402238
3,41,2,1707363896.402244
4,41,4,1707363896.402251
5,41,3,1707363896.402258
6,41,1,1707363896.402265
7,41,2,1707363896.402272
8,41,2,1707363896.402278
9,41,2,1707363896.402285
10,41,1,1707363896.402292
11,41,2,1707363896.402299
12,41,1,1707363896.402306
13,41,2,1707363896.402313
14,41,4,1707363896.40232
15,41,4,1707363896.402326
16,41,1,1707363896.402333
17,41,4,1707363896.4023402
18,41,1,1707363896.402347
19,41,4,1707363896.4023528
1,42,4,1707363896.402385
2,42,1,1707363896.4023921
3,42,3,1707363896.402399
4,42,4,1707363896.402406
5,42,2,1707363896.4024131
6,42,3,1707363896.4024189
7,42,1,1707363896.402426
8,42,3,1707363896.402433
9,42,0,1707363896.4024398
10,42,0,1707363896.402446
11,42,4,1707363896.402453
12,42,4,1707363896.4024599
13,42,2,1707363896.402467
14,42,3,1707363896.402474
15,42,0,1707363896.4024801
16,42,4,1707363896.402487
17,42,3,1707363896.402494
18,42,4,1707363896.402501
19,42,4,1707363896.402507
1,43,0,1707363896.402539
2,43,0,1707363896.402547
3,43,4,1707363896.402553
4,43,1,1707363896.40256
5,43,4,1707363896.402567
6,43,4,1707363896.402574
7,43,2,1707363896.40258
8,43,2,1707363896.402587
9,43,2,1707363896.402594
10,43,1,1707363896.402601
11,43,1,1707363896.4026072
12,43,4,1707363896.402614
13,43,2,1707363896.402621
14,43,1,1707363896.4026282
15,43,0,1707363896.402635
16,43,4,1707363896.4026408
17,43,3,1707363896.402648
18,43,4,1707363896.402656
19,43,3,1707363896.4026618
1,44,2,1707363896.402694
2,44,3,1707363896.4027011
3,44,2,1707363896.402708
4,44,0,1707363896.402715
5,44,3,1707363896.4027221
6,44,4,1707363896.402729
7,44,2,1707363896.402735
8,44,4,1707363896.402742
9,44,1,1707363896.4027488
10,44,2,1707363896.4027562
11,44,3,1707363896.402762
12,44,2,1707363896.4027689
13,44,4,1707363896.402776
14,44,0,1707363896.402783
15,44,2,1707363896.402789
16,44,3,1707363896.402796
17,44,1,1707363896.402803
18,44,0,1707363896.40281
19,44,1,1707363896.402816
1,45,2,1707363896.402848
2,45,4,1707363896.402855
3,45,4,1707363896.402862
4,45,3,1707363896.402869
5,45,4,1707363896.402876
6,45,0,1707363896.402883
7,45,4,1707363896.402889
8,45,3,1707363896.402896
9,45,2,1707363896.402903
10,45,2,1707363896.40291
11,45,4,1707363896.4029171
12,45,1,1707363896.402923
13,45,2,1707363896.40293
14,45,4,1707363896.4029372
15,45,3,1707363896.402944
16,45,4,1707363896.402951
17,45,2,1707363896.402957
18,45,3,1707363896.4029639
19,45,4,1707363896.4029708
1,46,0,1707363896.403003
2,46,3,1707363896.4030101
3,46,0,1707363896.403017
4,46,1,1707363896.403024
5,46,3,1707363896.403031
6,46,0,1707363896.4030368
7,46,2,1707363896.403044
8,46,2,1707363896.403051
9,46,1,1707363896.4030578
10,46,3,1707363896.403064
11,46,3,1707363896.403071
12,46,3,1707363896.4030778
13,46,1,1707363896.403085
14,46,3,1707363896.403091
15,46,2,1707363896.403098
16,46,0,1707363896.403105
17,46,2,1707363896.403112
18,46,2,1707363896.403119
19,46,0,1707363896.403125
1,47,2,1707363896.403157
2,47,1,1707363896.4031649
3,47,0,1707363896.403172
4,47,2,1707363896.403179
5,47,4,1707363896.4031858
6,47,2,1707363896.403192
7,47,1,1707363896.403199
8,47,3,1707363896.4032059
9,47,2,1707363896.403213
10,47,3,1707363896.403219
11,47,4,1707363896.4032261
12,47,2,1707363896.403233
13,47,0,1707363896.40324
14,47,3,1707363896.4032462
15,47,4,1707363896.403253
16,47,0,1707363896.40326
17,47,0,1707363896.4032671
18,47,0,1707363896.4032729
19,47,0,1707363896.4032798
1,48,2,1707363896.4033122
2,48,2,1707363896.4033191
3,48,2,1707363896.403326
4,48,4,1707363896.4033332
5,48,4,1707363896.40334
6,48,4,1707363896.403347
7,48,1,1707363896.4033542
8,48,4,1707363896.40336
9,48,2,1707363896.4033668
10,48,2,1707363896.4033742
11,48,1,1707363896.403381
12,48,1,1707363896.4033868
13,48,4,1707363896.403394
14,48,3,1707363896.403401
15,48,1,1707363896.403407
16,48,0,1707363896.403414
17,48,2,1707363896.403421
18,48,0,1707363896.403428
19,48,2,1707363896.403435
1,49,2,1707363896.403466
2,49,1,1707363896.4034739
3,49,1,1707363896.40348
4,49,0,1707363896.403487
5,49,2,1707363896.403494
6,49,0,1707363896.403501
7,49,3,1707363896.403508
8,49,0,1707363896.4035141
9,49,4,1707363896.403521
10,49,0,1707363896.403528
11,49,4,1707363896.4035351
12,49,4,1707363896.403542
13,49,4,1707363896.403548
14,49,3,1707363896.4035552
15,49,0,1707363896.403562
16,49,0,1707363896.403569
17,49,3,1707363896.403575
18,49,2,1707363896.4035819
19,49,1,1707363896.403589
1,50,0,1707363896.403619
2,50,1,1707363896.403626
3,50,3,1707363896.4036329
4,50,2,1707363896.403639
5,50,2,1707363896.403645
6,50,2,1707363896.4036522
7,50,3,1707363896.403658
8,50,4,1707363896.4036639
9,50,4,1707363896.403671
10,50,1,1707363896.403677
11,50,4,1707363896.4036832
12,50,4,1707363896.40369
13,50,2,1707363896.403696
14,50,2,1707363896.403702
15,50,1,1707363896.403709
16,50,0,1707363896.4037151
17,50,1,1707363896.4037209
18,50,1,1707363896.4037278
19,50,3,1707363896.403734
